sample	hla	p_ijk	pi
Line.55	HLA-B13:02	6.351e+01	1.196e-01
Line.55	HLA-B35:03	1.119e+02	2.536e-01
Line.55	HLA-C04:01	5.900e-01	2.766e-03
Line.55	HLA-C06:02	5.964e-02	5.407e-04
Line.6	HLA-A01:01	2.076e+01	6.689e-02
Line.6	HLA-A11:01	2.122e+02	4.729e-01
Line.6	HLA-B08:01	4.992e+00	1.529e-02
Line.6	HLA-B40:01	1.854e+02	4.316e-01
Line.6	HLA-C03:04	1.852e+00	9.665e-03
Line.6	HLA-C07:01	7.691e-01	3.682e-03
Line.7	HLA-A01:01	2.566e+01	1.461e-01
Line.7	HLA-A11:01	1.254e+02	5.660e-01
Line.7	HLA-B08:01	4.110e+00	2.026e-02
Line.7	HLA-B55:01	5.406e+01	2.522e-01
Line.7	HLA-C03:03	9.976e-01	1.009e-02
Line.7	HLA-C07:01	7.553e-01	5.301e-03
Line.8	HLA-A01:01	7.638e+00	3.407e-02
Line.8	HLA-A24:02	3.573e+00	1.559e-02
Line.8	HLA-B08:01	3.067e+02	7.384e-01
Line.8	HLA-C07:01	6.912e+01	2.120e-01
Line.9	HLA-A01:01	1.096e+02	2.374e-01
Line.9	HLA-A24:02	4.613e+00	1.147e-02
Line.9	HLA-B08:01	8.574e+00	1.762e-02
Line.9	HLA-B18:01	3.021e+02	5.715e-01
Line.9	HLA-C07:01	8.004e+01	1.620e-01
MAVER-1	HLA-A24:02	7.697e+00	9.749e-03
MAVER-1	HLA-A26:01	5.022e+02	3.463e-01
MAVER-1	HLA-B38:01	9.133e+02	5.981e-01
MAVER-1	HLA-B44:02	4.628e+01	4.396e-02
MAVER-1	HLA-C05:01	2.988e-01	7.917e-04
MAVER-1	HLA-C12:03	2.475e-01	1.052e-03
MD155	HLA-A02:01	5.736e+01	8.284e-02
MD155	HLA-A24:02	9.578e+00	1.742e-02
MD155	HLA-B15:01	6.836e+02	7.762e-01
MD155	HLA-B18:01	8.910e+01	1.092e-01
MD155	HLA-C03:03	4.178e-01	2.001e-03
MD155	HLA-C07:01	4.961e+00	1.228e-02
Mel-12	HLA-A01:01	6.401e+01	1.147e-01
Mel-12	HLA-B08:01	5.772e+02	8.478e-01
Mel-12	HLA-C07:01	1.877e+01	3.752e-02
Mel-15	HLA-A03:01	1.772e+02	5.679e-02
Mel-15	HLA-A68:01	3.599e+03	8.712e-01
Mel-15	HLA-B27:05	1.201e+02	4.641e-02
Mel-15	HLA-B35:03	5.864e+01	2.529e-02
Mel-15	HLA-C02:02	8.467e-02	1.947e-04
Mel-15	HLA-C04:01	3.509e-02	1.180e-04
Mel-16	HLA-A01:01	1.322e+02	7.108e-02
Mel-16	HLA-A24:02	8.551e+01	4.737e-02
Mel-16	HLA-B07:02	9.269e+02	4.048e-01
Mel-16	HLA-B08:01	9.000e+02	3.908e-01
Mel-16	HLA-C07:01	5.855e+01	3.541e-02
Mel-16	HLA-C07:02	9.183e+01	5.058e-02
Mel-5	HLA-A01:01	7.166e+00	1.306e-02
Mel-5	HLA-A25:01	7.727e+02	9.097e-01
Mel-5	HLA-B08:01	3.398e+01	5.013e-02
Mel-5	HLA-B18:01	1.715e+01	2.709e-02
Mel-624	HLA-A02:01	5.090e+01	1.308e-01
Mel-624	HLA-A03:01	3.922e+02	8.583e-01
Mel-624	HLA-B07:02	2.006e+00	5.399e-03
Mel-624	HLA-B14:01	1.966e-01	1.736e-03
Mel-624	HLA-C07:02	6.682e-01	3.620e-03
Mel-624	HLA-C08:01	1.283e-03	1.256e-04
Mel-8	HLA-A01:01	3.957e+01	4.432e-02
Mel-8	HLA-A03:01	6.427e+02	5.399e-01
Mel-8	HLA-B07:02	3.590e+02	3.152e-01
Mel-8	HLA-B08:01	8.844e+01	8.246e-02
Mel-8	HLA-C07:01	6.581e+00	8.637e-03
Mel-8	HLA-C07:02	7.679e+00	9.477e-03
PD42	HLA-A02:06	3.240e+01	7.476e-02
PD42	HLA-A24:02	3.541e+00	1.135e-02
PD42	HLA-B07:02	2.993e+02	6.261e-01
PD42	HLA-B55:01	1.173e+02	2.612e-01
PD42	HLA-C01:02	2.299e+00	8.414e-03
PD42	HLA-C07:02	6.120e+00	1.819e-02
RA957	HLA-A02:20	9.665e-01	1.616e-03
RA957	HLA-A68:01	2.005e+03	9.259e-01
RA957	HLA-B35:03	7.289e+01	5.014e-02
RA957	HLA-B39:01	2.301e+01	2.075e-02
RA957	HLA-C04:01	1.303e-01	3.514e-04
RA957	HLA-C07:02	7.044e-01	1.281e-03
RPMI8226	HLA-A30:01	6.880e+02	7.732e-01
RPMI8226	HLA-A68:02	4.118e+01	7.566e-02
RPMI8226	HLA-B15:03	6.282e+01	9.752e-02
RPMI8226	HLA-B15:10	2.603e+01	5.001e-02
RPMI8226	HLA-C02:10	6.559e-01	2.347e-03
RPMI8226	HLA-C03:04	2.663e-01	1.240e-03
SK-Mel-5	HLA-A02:01	1.782e+02	3.157e-01
SK-Mel-5	HLA-A11:01	4.113e+02	6.129e-01
SK-Mel-5	HLA-B40:01	4.022e+01	6.929e-02
SK-Mel-5	HLA-C03:03	2.920e-01	2.096e-03
T98G	HLA-A02:01	1.025e+03	6.061e-01
T98G	HLA-B39:06	7.556e+02	3.910e-01
T98G	HLA-C07:02	1.623e+00	2.902e-03
THP-1	HLA-A02:01	1.318e+02	1.514e-01
THP-1	HLA-A24:02	3.491e+01	4.804e-02
THP-1	HLA-B15:11	4.753e+02	4.563e-01
THP-1	HLA-B35:01	3.364e+02	3.399e-01
THP-1	HLA-C03:03	1.601e+00	4.312e-03
TIL1	HLA-A02:01	1.759e+02	1.952e-01
TIL1	HLA-B18:01	9.963e+00	1.366e-02
TIL1	HLA-B38:01	8.463e+02	7.865e-01
TIL1	HLA-C05:01	1.850e+00	4.566e-03
TIL3	HLA-A01:01	4.158e+01	3.287e-02
TIL3	HLA-A23:01	4.554e+00	5.988e-03
TIL3	HLA-B07:02	6.544e+02	3.868e-01
TIL3	HLA-B15:01	9.783e+02	5.527e-01
TIL3	HLA-C12:03	3.441e+00	6.689e-03
TIL3	HLA-C14:02	1.773e+01	1.499e-02
U-87	HLA-A02:01	1.997e+03	9.280e-01
U-87	HLA-B44:02	1.076e+02	6.056e-02
U-87	HLA-C05:01	1.405e+01	1.141e-02
pat-AC2	HLA-A03:01	7.369e+01	2.615e-01
pat-AC2	HLA-A32:01	5.680e+00	3.045e-02
pat-AC2	HLA-B27:05	6.331e+01	2.436e-01
pat-AC2	HLA-B45:01	1.343e+02	4.645e-01
pat-C	HLA-A02:01	4.186e+01	9.169e-02
pat-C	HLA-A03:01	1.170e+02	2.257e-01
pat-C	HLA-B07:02	3.476e+02	6.724e-01
pat-C	HLA-C07:02	3.559e+00	1.029e-02
pat-CELG	HLA-A02:01	9.177e+00	2.499e-02
pat-CELG	HLA-A24:02	4.096e+00	1.347e-02
pat-CELG	HLA-B15:01	1.119e+02	2.116e-01
pat-CELG	HLA-B73:01	5.065e+02	7.462e-01
pat-CELG	HLA-C03:03	1.420e-01	1.094e-03
pat-CELG	HLA-C15:05	2.163e-01	2.652e-03
pat-CP2	HLA-A11:01	2.720e+02	7.850e-01
pat-CP2	HLA-B14:02	1.718e+01	8.188e-02
pat-CP2	HLA-B44:02	3.178e+01	1.332e-01
pat-FL	HLA-A03:01	2.285e+02	3.275e-01
pat-FL	HLA-A11:01	1.863e+02	2.487e-01
pat-FL	HLA-B44:03	1.494e+02	2.282e-01
pat-FL	HLA-B50:01	1.248e+02	1.956e-01
pat-J	HLA-A02:01	2.156e+01	5.589e-02
pat-J	HLA-A03:01	1.297e+02	2.822e-01
pat-J	HLA-B07:02	2.994e+02	6.539e-01
pat-J	HLA-C07:02	2.360e+00	7.957e-03
pat-JPB3	HLA-A02:01	5.625e+01	1.535e-01
pat-JPB3	HLA-A11:01	1.723e+02	3.932e-01
pat-JPB3	HLA-B27:05	1.325e+02	3.408e-01
pat-JPB3	HLA-B56:01	3.891e+01	1.125e-01
pat-JT2	HLA-A11:01	2.100e+02	7.396e-01
pat-JT2	HLA-B18:03	5.855e-01	5.056e-03
pat-JT2	HLA-B35:01	6.736e+01	2.554e-01
pat-M	HLA-A03:01	1.827e+02	3.895e-01
pat-M	HLA-A29:02	1.677e+01	4.193e-02
pat-M	HLA-B08:01	4.354e+01	1.055e-01
pat-M	HLA-B44:03	1.975e+02	4.520e-01
pat-M	HLA-C07:01	2.038e+00	8.427e-03
pat-M	HLA-C16:01	4.163e-01	2.614e-03
pat-MA	HLA-A02:01	1.441e+02	2.218e-01
pat-MA	HLA-A29:02	3.934e+01	6.090e-02
pat-MA	HLA-B44:03	4.231e+02	5.936e-01
pat-MA	HLA-B57:01	6.725e+01	1.111e-01
pat-MA	HLA-C07:01	1.387e+00	4.532e-03
pat-MA	HLA-C16:01	2.800e+00	8.085e-03
pat-ML	HLA-A02:01	1.065e+02	1.940e-01
pat-ML	HLA-A11:01	2.261e+02	3.407e-01
pat-ML	HLA-B40:01	9.650e+01	1.594e-01
pat-ML	HLA-B44:03	1.779e+02	3.059e-01
pat-NS2	HLA-A02:01	3.165e+01	2.835e-01
pat-NS2	HLA-B13:02	7.752e+01	5.764e-01
pat-NS2	HLA-B41:01	1.483e+01	1.401e-01
pat-NT	HLA-A01:01	9.522e+00	3.186e-02
pat-NT	HLA-A32:01	1.482e+02	3.525e-01
pat-NT	HLA-B08:01	2.633e+02	6.156e-01
pat-PF1	HLA-A01:01	2.627e+01	3.667e-02
pat-PF1	HLA-A02:01	9.390e+01	1.126e-01
pat-PF1	HLA-B07:02	4.575e+02	4.985e-01
pat-PF1	HLA-B44:03	2.976e+02	3.368e-01
pat-PF1	HLA-C07:02	7.886e+00	1.262e-02
pat-PF1	HLA-C16:01	8.484e-01	2.751e-03
pat-R	HLA-A03:01	1.426e+02	3.125e-01
pat-R	HLA-A29:02	1.754e+01	4.466e-02
pat-R	HLA-B08:01	6.018e+01	1.454e-01
pat-R	HLA-B44:03	2.096e+02	4.873e-01
pat-R	HLA-C07:01	1.748e+00	7.518e-03
pat-R	HLA-C16:01	3.376e-01	2.611e-03
pat-RT	HLA-A01:01	1.335e+01	4.508e-02
pat-RT	HLA-A02:01	2.837e+01	8.036e-02
pat-RT	HLA-B18:01	4.761e+01	1.218e-01
pat-RT	HLA-B39:24	3.454e+02	7.317e-01
pat-RT	HLA-C05:01	2.983e-01	2.125e-03
pat-RT	HLA-C07:01	4.978e+00	1.893e-02
pat-SR	HLA-A02:01	1.776e+02	3.626e-01
pat-SR	HLA-A23:01	5.363e+00	1.634e-02
pat-SR	HLA-B18:01	8.978e+01	1.869e-01
pat-SR	HLA-B44:03	2.273e+02	4.341e-01
pat-ST	HLA-A03:01	5.105e+01	2.161e-01
pat-ST	HLA-A24:02	1.061e+00	8.604e-03
pat-ST	HLA-B07:02	7.626e+01	3.333e-01
pat-ST	HLA-B27:05	9.963e+01	4.420e-01
