sample	hla	p_ijk	pi
Line.8	HLA-A01:01	8.269e+00	4.016e-02
Line.8	HLA-A24:02	9.357e-01	7.830e-03
Line.8	HLA-B08:01	3.465e+02	9.395e-01
Line.8	HLA-C07:01	1.266e+00	1.256e-02
Line.9	HLA-A01:01	1.320e+02	2.868e-01
Line.9	HLA-A24:02	8.090e-01	4.514e-03
Line.9	HLA-B08:01	3.425e+01	6.409e-02
Line.9	HLA-B18:01	3.270e+02	6.218e-01
Line.9	HLA-C07:01	4.888e+00	2.277e-02
MAVER-1	HLA-A24:02	1.529e+00	4.001e-03
MAVER-1	HLA-A26:01	7.356e+02	4.795e-01
MAVER-1	HLA-B38:01	7.464e+02	5.023e-01
MAVER-1	HLA-B44:02	8.667e+00	1.252e-02
MAVER-1	HLA-C05:01	8.487e-01	1.548e-03
MAVER-1	HLA-C12:03	1.058e-02	1.323e-04
MD155	HLA-A02:01	1.676e+02	1.926e-01
MD155	HLA-A24:02	1.244e+00	4.905e-03
MD155	HLA-B15:01	6.383e+02	7.236e-01
MD155	HLA-B18:01	5.977e+01	7.766e-02
MD155	HLA-C03:03	3.225e-02	2.785e-04
MD155	HLA-C07:01	4.250e-02	9.917e-04
Mel-12	HLA-A01:01	6.185e+01	1.084e-01
Mel-12	HLA-B08:01	6.999e+02	8.895e-01
Mel-12	HLA-C07:01	2.574e-01	2.071e-03
Mel-15	HLA-A03:01	2.014e+02	5.599e-02
Mel-15	HLA-A68:01	4.143e+03	8.984e-01
Mel-15	HLA-B27:05	1.265e+02	4.363e-02
Mel-15	HLA-B35:03	1.241e+00	1.773e-03
Mel-15	HLA-C02:02	1.549e-02	1.007e-04
Mel-15	HLA-C04:01	1.083e-02	7.049e-05
Mel-16	HLA-A01:01	1.861e+02	9.874e-02
Mel-16	HLA-A24:02	1.002e+01	9.540e-03
Mel-16	HLA-B07:02	3.836e+02	1.694e-01
Mel-16	HLA-B08:01	1.829e+03	7.202e-01
Mel-16	HLA-C07:01	4.213e-01	1.305e-03
Mel-16	HLA-C07:02	1.361e-01	7.956e-04
Mel-5	HLA-A01:01	5.288e+01	7.476e-02
Mel-5	HLA-A25:01	3.823e-01	3.837e-03
Mel-5	HLA-B08:01	9.174e+02	8.832e-01
Mel-5	HLA-B18:01	3.032e+01	3.822e-02
Mel-624	HLA-A02:01	2.980e+01	6.733e-02
Mel-624	HLA-A03:01	2.449e+02	5.110e-01
Mel-624	HLA-B07:02	3.896e-01	1.104e-03
Mel-624	HLA-B14:01	5.216e-03	1.297e-04
Mel-624	HLA-C07:02	8.797e-04	8.254e-05
Mel-624	HLA-C08:01	2.119e+02	4.204e-01
Mel-8	HLA-A01:01	7.126e+01	7.227e-02
Mel-8	HLA-A03:01	6.877e+02	5.262e-01
Mel-8	HLA-B07:02	2.055e+02	1.750e-01
Mel-8	HLA-B08:01	2.905e+02	2.258e-01
Mel-8	HLA-C07:01	9.063e-02	6.114e-04
Mel-8	HLA-C07:02	9.405e-03	2.126e-04
PD42	HLA-A02:06	1.524e+00	7.964e-03
PD42	HLA-A24:02	3.079e-01	2.239e-03
PD42	HLA-B07:02	1.239e+02	2.662e-01
PD42	HLA-B55:01	3.942e+02	7.227e-01
PD42	HLA-C01:02	3.992e-02	4.536e-04
PD42	HLA-C07:02	1.354e-02	4.517e-04
RA957	HLA-A02:20	7.669e-02	4.924e-04
RA957	HLA-A68:01	2.211e+03	9.832e-01
RA957	HLA-B35:03	9.779e-01	2.330e-03
RA957	HLA-B39:01	1.270e+01	1.368e-02
RA957	HLA-C04:01	2.249e-02	1.435e-04
RA957	HLA-C07:02	6.326e-03	1.581e-04
RPMI8226	HLA-A30:01	8.416e+02	9.120e-01
RPMI8226	HLA-A68:02	3.018e+01	5.527e-02
RPMI8226	HLA-B15:03	7.473e+00	1.868e-02
RPMI8226	HLA-B15:10	1.582e+00	1.301e-02
RPMI8226	HLA-C02:10	7.447e-02	5.730e-04
RPMI8226	HLA-C03:04	6.525e-02	4.535e-04
SK-Mel-5	HLA-A02:01	3.864e+02	5.696e-01
SK-Mel-5	HLA-A11:01	2.498e+02	3.670e-01
SK-Mel-5	HLA-B40:01	3.878e+01	6.313e-02
SK-Mel-5	HLA-C03:03	2.512e-02	3.203e-04
T98G	HLA-A02:01	1.829e+03	8.833e-01
T98G	HLA-B39:06	1.850e+02	1.163e-01
T98G	HLA-C07:02	3.123e-02	4.062e-04
THP-1	HLA-A02:01	4.910e+02	4.148e-01
THP-1	HLA-A24:02	1.092e+01	1.886e-02
THP-1	HLA-B15:11	1.806e+02	1.816e-01
THP-1	HLA-B35:01	4.452e+02	3.837e-01
THP-1	HLA-C03:03	3.086e-01	1.039e-03
TIL1	HLA-A02:01	4.037e+02	3.774e-01
TIL1	HLA-B18:01	7.704e+00	1.243e-02
TIL1	HLA-B38:01	6.774e+02	6.064e-01
TIL1	HLA-C05:01	1.143e+00	3.734e-03
TIL3	HLA-A01:01	1.021e+02	6.936e-02
TIL3	HLA-A23:01	1.490e+00	4.531e-03
TIL3	HLA-B07:02	6.258e+02	3.582e-01
TIL3	HLA-B15:01	1.030e+03	5.662e-01
TIL3	HLA-C12:03	8.570e-02	4.597e-04
TIL3	HLA-C14:02	6.487e-01	1.202e-03
U-87	HLA-A02:01	2.322e+03	9.736e-01
U-87	HLA-B44:02	2.065e+01	1.778e-02
U-87	HLA-C05:01	9.033e+00	8.603e-03
pat-AC2	HLA-A03:01	9.955e+01	3.214e-01
pat-AC2	HLA-A32:01	6.110e+00	3.301e-02
pat-AC2	HLA-B27:05	6.962e+01	2.600e-01
pat-AC2	HLA-B45:01	1.217e+02	3.856e-01
pat-C	HLA-A02:01	3.314e+01	5.916e-02
pat-C	HLA-A03:01	2.286e+02	3.597e-01
pat-C	HLA-B07:02	3.443e+02	5.809e-01
pat-C	HLA-C07:02	3.677e-03	2.096e-04
pat-CELG	HLA-A02:01	4.970e+01	8.494e-02
pat-CELG	HLA-A24:02	1.222e+00	5.600e-03
pat-CELG	HLA-B15:01	7.699e+01	1.334e-01
pat-CELG	HLA-B73:01	6.310e+02	7.739e-01
pat-CELG	HLA-C03:03	9.518e-03	1.596e-04
pat-CELG	HLA-C15:05	8.357e-02	2.050e-03
pat-CP2	HLA-A11:01	3.484e+02	8.729e-01
pat-CP2	HLA-B14:02	1.558e+01	6.627e-02
pat-CP2	HLA-B44:02	1.402e+01	6.082e-02
pat-FL	HLA-A03:01	3.960e+02	5.168e-01
pat-FL	HLA-A11:01	1.325e+02	1.806e-01
pat-FL	HLA-B44:03	6.268e+01	1.080e-01
pat-FL	HLA-B50:01	1.399e+02	1.946e-01
pat-J	HLA-A02:01	3.327e+01	6.791e-02
pat-J	HLA-A03:01	2.172e+02	3.947e-01
pat-J	HLA-B07:02	2.755e+02	5.371e-01
pat-J	HLA-C07:02	3.510e-03	2.381e-04
pat-JPB3	HLA-A02:01	8.757e+01	2.121e-01
pat-JPB3	HLA-A11:01	7.525e+01	1.933e-01
pat-JPB3	HLA-B27:05	1.763e+02	4.708e-01
pat-JPB3	HLA-B56:01	4.191e+01	1.238e-01
pat-JT2	HLA-A11:01	2.457e+02	7.950e-01
pat-JT2	HLA-B18:03	7.147e-01	4.371e-03
pat-JT2	HLA-B35:01	5.954e+01	2.007e-01
pat-M	HLA-A03:01	2.298e+02	4.438e-01
pat-M	HLA-A29:02	1.533e+01	3.835e-02
pat-M	HLA-B08:01	1.938e+02	3.695e-01
pat-M	HLA-B44:03	6.004e+01	1.478e-01
pat-M	HLA-C07:01	1.156e-02	3.400e-04
pat-M	HLA-C16:01	1.507e-02	1.746e-04
pat-MA	HLA-A02:01	4.039e+02	5.136e-01
pat-MA	HLA-A29:02	2.849e+01	4.481e-02
pat-MA	HLA-B44:03	1.524e+02	2.294e-01
pat-MA	HLA-B57:01	1.544e+02	2.091e-01
pat-MA	HLA-C07:01	5.452e-02	9.829e-04
pat-MA	HLA-C16:01	7.214e-01	2.142e-03
pat-ML	HLA-A02:01	2.290e+02	3.554e-01
pat-ML	HLA-A11:01	1.671e+02	2.547e-01
pat-ML	HLA-B40:01	1.064e+02	1.700e-01
pat-ML	HLA-B44:03	1.195e+02	2.200e-01
pat-NS2	HLA-A02:01	1.977e+01	1.829e-01
pat-NS2	HLA-B13:02	8.231e+01	6.283e-01
pat-NS2	HLA-B41:01	2.092e+01	1.888e-01
pat-NT	HLA-A01:01	6.518e+00	2.534e-02
pat-NT	HLA-A32:01	7.837e+00	3.602e-02
pat-NT	HLA-B08:01	3.966e+02	9.386e-01
pat-PF1	HLA-A01:01	6.109e+01	7.879e-02
pat-PF1	HLA-A02:01	2.177e+02	2.222e-01
pat-PF1	HLA-B07:02	5.241e+02	5.486e-01
pat-PF1	HLA-B44:03	1.160e+02	1.496e-01
pat-PF1	HLA-C07:02	1.098e-02	2.860e-04
pat-PF1	HLA-C16:01	9.951e-02	5.114e-04
pat-R	HLA-A03:01	1.911e+02	3.887e-01
pat-R	HLA-A29:02	1.517e+01	3.886e-02
pat-R	HLA-B08:01	1.964e+02	3.912e-01
pat-R	HLA-B44:03	7.227e+01	1.808e-01
pat-R	HLA-C07:01	8.741e-03	2.831e-04
pat-R	HLA-C16:01	1.787e-02	2.080e-04
pat-RT	HLA-A01:01	3.405e+01	8.832e-02
pat-RT	HLA-A02:01	2.987e+02	5.775e-01
pat-RT	HLA-B18:01	2.393e+01	5.888e-02
pat-RT	HLA-B39:24	1.210e+02	2.666e-01
pat-RT	HLA-C05:01	9.259e-01	5.129e-03
pat-RT	HLA-C07:01	3.249e-01	3.541e-03
pat-SR	HLA-A02:01	3.270e+02	6.054e-01
pat-SR	HLA-A23:01	8.504e-01	8.480e-03
pat-SR	HLA-B18:01	6.445e+01	1.438e-01
pat-SR	HLA-B44:03	1.117e+02	2.423e-01
pat-ST	HLA-A03:01	9.056e+01	3.305e-01
pat-ST	HLA-A24:02	4.184e-01	3.997e-03
pat-ST	HLA-B07:02	2.552e+01	1.107e-01
pat-ST	HLA-B27:05	1.435e+02	5.548e-01
