sample	hla	p_ijk	pi
Line.6	HLA-C03:04	2.831e-01	2.683e-03
Line.6	HLA-C07:01	1.436e-01	1.356e-03
Line.7	HLA-A01:01	3.818e+01	2.061e-01
Line.7	HLA-A11:01	8.953e+01	4.357e-01
Line.7	HLA-B08:01	4.182e+00	2.392e-02
Line.7	HLA-B55:01	7.289e+01	3.313e-01
Line.7	HLA-C03:03	5.113e-02	1.016e-03
Line.7	HLA-C07:01	1.672e-01	1.989e-03
Line.8	HLA-A01:01	9.715e+00	4.858e-02
Line.8	HLA-A24:02	2.393e+00	1.514e-02
Line.8	HLA-B08:01	3.062e+02	8.988e-01
Line.8	HLA-C07:01	6.708e+00	3.748e-02
Line.9	HLA-A01:01	1.123e+02	2.438e-01
Line.9	HLA-A24:02	2.270e+00	8.014e-03
Line.9	HLA-B08:01	8.552e+00	1.986e-02
Line.9	HLA-B18:01	3.511e+02	6.808e-01
Line.9	HLA-C07:01	1.575e+01	4.758e-02
MAVER-1	HLA-A24:02	2.497e+00	5.240e-03
MAVER-1	HLA-A26:01	9.412e+02	6.165e-01
MAVER-1	HLA-B38:01	5.043e+02	3.504e-01
MAVER-1	HLA-B44:02	2.482e+01	2.719e-02
MAVER-1	HLA-C05:01	1.463e-01	5.060e-04
MAVER-1	HLA-C12:03	2.856e-02	2.316e-04
MD155	HLA-A02:01	1.765e+02	1.933e-01
MD155	HLA-A24:02	2.972e+00	8.277e-03
MD155	HLA-B15:01	6.718e+02	7.298e-01
MD155	HLA-B18:01	5.238e+01	6.641e-02
MD155	HLA-C03:03	2.895e-02	2.608e-04
MD155	HLA-C07:01	3.011e-01	1.901e-03
Mel-12	HLA-A01:01	1.572e+02	2.456e-01
Mel-12	HLA-B08:01	5.368e+02	7.501e-01
Mel-12	HLA-C07:01	1.013e+00	4.281e-03
Mel-15	HLA-A03:01	1.467e+02	4.710e-02
Mel-15	HLA-A68:01	4.090e+03	9.314e-01
Mel-15	HLA-B27:05	4.857e+01	1.988e-02
Mel-15	HLA-B35:03	9.843e-01	1.433e-03
Mel-15	HLA-C02:02	1.267e-02	8.556e-05
Mel-15	HLA-C04:01	6.194e-03	5.973e-05
Mel-16	HLA-A01:01	5.330e+02	2.425e-01
Mel-16	HLA-A24:02	4.161e+01	2.824e-02
Mel-16	HLA-B07:02	2.941e+02	1.387e-01
Mel-16	HLA-B08:01	1.426e+03	5.854e-01
Mel-16	HLA-C07:01	2.404e+00	3.255e-03
Mel-16	HLA-C07:02	7.935e-01	1.929e-03
Mel-5	HLA-A01:01	2.288e+02	2.671e-01
Mel-5	HLA-A25:01	1.714e+01	3.259e-02
Mel-5	HLA-B08:01	5.378e+02	5.774e-01
Mel-5	HLA-B18:01	1.102e+02	1.229e-01
Mel-624	HLA-A02:01	4.229e+01	9.831e-02
Mel-624	HLA-A03:01	2.250e+02	5.102e-01
Mel-624	HLA-B07:02	7.466e-02	3.377e-04
Mel-624	HLA-B14:01	1.292e-02	2.491e-04
Mel-624	HLA-C07:02	2.029e-03	1.055e-04
Mel-624	HLA-C08:01	1.806e+02	3.908e-01
Mel-8	HLA-A01:01	1.097e+02	1.055e-01
Mel-8	HLA-A03:01	8.828e+02	6.955e-01
Mel-8	HLA-B07:02	9.350e+01	9.284e-02
Mel-8	HLA-B08:01	1.147e+02	1.048e-01
Mel-8	HLA-C07:01	2.901e-01	1.021e-03
Mel-8	HLA-C07:02	3.281e-02	3.195e-04
PD42	HLA-A02:06	2.679e+01	6.139e-02
PD42	HLA-A24:02	2.311e+00	9.154e-03
PD42	HLA-B07:02	1.637e+02	3.465e-01
PD42	HLA-B55:01	3.101e+02	5.811e-01
PD42	HLA-C01:02	8.132e-02	7.985e-04
PD42	HLA-C07:02	4.095e-02	9.677e-04
RA957	HLA-A02:20	1.062e-01	5.669e-04
RA957	HLA-A68:01	2.171e+03	9.848e-01
RA957	HLA-B35:03	8.309e-01	1.871e-03
RA957	HLA-B39:01	1.111e+01	1.241e-02
RA957	HLA-C04:01	1.181e-02	1.308e-04
RA957	HLA-C07:02	1.385e-02	2.060e-04
RPMI8226	HLA-A30:01	8.788e+02	9.288e-01
RPMI8226	HLA-A68:02	2.213e+01	4.049e-02
RPMI8226	HLA-B15:03	8.505e+00	1.844e-02
RPMI8226	HLA-B15:10	2.451e+00	1.134e-02
RPMI8226	HLA-C02:10	9.781e-02	6.725e-04
RPMI8226	HLA-C03:04	2.787e-02	2.815e-04
SK-Mel-5	HLA-A02:01	4.044e+02	6.132e-01
SK-Mel-5	HLA-A11:01	1.877e+02	3.146e-01
SK-Mel-5	HLA-B40:01	3.984e+01	7.189e-02
SK-Mel-5	HLA-C03:03	1.822e-02	2.917e-04
T98G	HLA-A02:01	1.789e+03	8.860e-01
T98G	HLA-B39:06	1.760e+02	1.135e-01
T98G	HLA-C07:02	5.896e-02	4.720e-04
THP-1	HLA-A02:01	3.629e+02	3.208e-01
THP-1	HLA-A24:02	2.019e+01	3.270e-02
THP-1	HLA-B15:11	3.336e+02	3.029e-01
THP-1	HLA-B35:01	3.720e+02	3.425e-01
THP-1	HLA-C03:03	2.869e-01	1.114e-03
TIL1	HLA-A02:01	4.558e+02	4.286e-01
TIL1	HLA-B18:01	1.358e+01	1.856e-02
TIL1	HLA-B38:01	6.017e+02	5.497e-01
TIL1	HLA-C05:01	8.877e-01	3.110e-03
TIL3	HLA-A01:01	1.951e+02	1.199e-01
TIL3	HLA-A23:01	4.155e+01	3.279e-02
TIL3	HLA-B07:02	3.491e+02	2.068e-01
TIL3	HLA-B15:01	1.208e+03	6.373e-01
TIL3	HLA-C12:03	3.315e-01	1.079e-03
TIL3	HLA-C14:02	1.361e+00	2.117e-03
U-87	HLA-A02:01	2.199e+03	9.634e-01
U-87	HLA-B44:02	4.067e+01	3.162e-02
U-87	HLA-C05:01	3.856e+00	4.976e-03
pat-AC2	HLA-A03:01	1.383e+02	5.157e-01
pat-AC2	HLA-A32:01	1.711e+01	7.670e-02
pat-AC2	HLA-B27:05	3.918e+01	1.618e-01
pat-AC2	HLA-B45:01	6.339e+01	2.457e-01
pat-C	HLA-A02:01	1.836e+02	2.845e-01
pat-C	HLA-A03:01	2.464e+02	3.762e-01
pat-C	HLA-B07:02	1.890e+02	3.383e-01
pat-C	HLA-C07:02	2.924e-02	9.507e-04
pat-CELG	HLA-A02:01	1.750e+02	2.330e-01
pat-CELG	HLA-A24:02	2.995e+00	9.721e-03
pat-CELG	HLA-B15:01	2.011e+02	2.847e-01
pat-CELG	HLA-B73:01	4.149e+02	4.639e-01
pat-CELG	HLA-C03:03	9.468e-03	1.410e-04
pat-CELG	HLA-C15:05	1.027e+00	8.562e-03
pat-CP2	HLA-A11:01	3.010e+02	7.607e-01
pat-CP2	HLA-B14:02	2.301e+01	8.407e-02
pat-CP2	HLA-B44:02	4.502e+01	1.552e-01
pat-FL	HLA-A03:01	3.257e+02	4.244e-01
pat-FL	HLA-A11:01	1.157e+02	1.618e-01
pat-FL	HLA-B44:03	2.728e+02	3.593e-01
pat-FL	HLA-B50:01	2.877e+01	5.444e-02
pat-J	HLA-A02:01	1.539e+02	2.830e-01
pat-J	HLA-A03:01	1.979e+02	3.625e-01
pat-J	HLA-B07:02	1.682e+02	3.537e-01
pat-J	HLA-C07:02	1.808e-02	8.347e-04
pat-JPB3	HLA-A02:01	1.373e+02	3.457e-01
pat-JPB3	HLA-A11:01	8.263e+01	2.394e-01
pat-JPB3	HLA-B27:05	1.301e+02	3.552e-01
pat-JPB3	HLA-B56:01	1.792e+01	5.969e-02
pat-JT2	HLA-A11:01	1.674e+02	6.457e-01
pat-JT2	HLA-B18:03	1.289e+00	7.515e-03
pat-JT2	HLA-B35:01	9.228e+01	3.468e-01
pat-M	HLA-A03:01	2.024e+02	3.777e-01
pat-M	HLA-A29:02	1.818e+01	4.249e-02
pat-M	HLA-B08:01	4.158e+01	9.043e-02
pat-M	HLA-B44:03	2.546e+02	4.876e-01
pat-M	HLA-C07:01	9.457e-02	1.032e-03
pat-M	HLA-C16:01	9.735e-02	7.963e-04
pat-MA	HLA-A02:01	3.836e+02	4.646e-01
pat-MA	HLA-A29:02	1.841e+01	2.994e-02
pat-MA	HLA-B44:03	2.612e+02	3.347e-01
pat-MA	HLA-B57:01	1.289e+02	1.663e-01
pat-MA	HLA-C07:01	1.745e-01	1.588e-03
pat-MA	HLA-C16:01	6.686e-01	2.931e-03
pat-ML	HLA-A02:01	2.048e+02	3.193e-01
pat-ML	HLA-A11:01	9.752e+01	1.648e-01
pat-ML	HLA-B40:01	6.535e+01	1.134e-01
pat-ML	HLA-B44:03	2.503e+02	4.025e-01
pat-NS2	HLA-A02:01	2.862e+01	2.593e-01
pat-NS2	HLA-B13:02	8.449e+01	6.577e-01
pat-NS2	HLA-B41:01	7.891e+00	8.304e-02
pat-NT	HLA-A01:01	7.094e+01	1.776e-01
pat-NT	HLA-A32:01	5.450e+01	1.407e-01
pat-NT	HLA-B08:01	3.156e+02	6.817e-01
pat-PF1	HLA-A01:01	1.361e+02	1.563e-01
pat-PF1	HLA-A02:01	3.531e+02	3.415e-01
pat-PF1	HLA-B07:02	1.791e+02	2.074e-01
pat-PF1	HLA-B44:03	2.753e+02	2.925e-01
pat-PF1	HLA-C07:02	4.833e-02	7.171e-04
pat-PF1	HLA-C16:01	3.133e-01	1.561e-03
pat-R	HLA-A03:01	1.524e+02	3.004e-01
pat-R	HLA-A29:02	1.416e+01	3.546e-02
pat-R	HLA-B08:01	4.975e+01	1.117e-01
pat-R	HLA-B44:03	2.766e+02	5.510e-01
pat-R	HLA-C07:01	6.860e-02	8.391e-04
pat-R	HLA-C16:01	6.884e-02	6.568e-04
pat-RT	HLA-A01:01	7.419e+01	1.679e-01
pat-RT	HLA-A02:01	3.053e+02	5.458e-01
pat-RT	HLA-B18:01	2.583e+01	5.784e-02
pat-RT	HLA-B39:24	1.048e+02	2.174e-01
pat-RT	HLA-C05:01	4.995e-01	3.642e-03
pat-RT	HLA-C07:01	1.298e+00	7.365e-03
pat-SR	HLA-A02:01	2.916e+02	5.159e-01
pat-SR	HLA-A23:01	9.415e+00	3.087e-02
pat-SR	HLA-B18:01	6.437e+01	1.359e-01
pat-SR	HLA-B44:03	1.676e+02	3.173e-01
pat-ST	HLA-A03:01	1.530e+02	5.634e-01
pat-ST	HLA-A24:02	1.057e+00	8.947e-03
pat-ST	HLA-B07:02	2.490e+01	1.178e-01
pat-ST	HLA-B27:05	7.508e+01	3.098e-01
