sample	hla	p_ijk	pi
Line.8	HLA-B08:01	3.740e+02	9.323e-01
Line.8	HLA-C07:01	3.937e+00	2.387e-02
Line.9	HLA-A01:01	1.707e+02	3.526e-01
Line.9	HLA-A24:02	2.072e+00	7.946e-03
Line.9	HLA-B08:01	4.362e+01	8.068e-02
Line.9	HLA-B18:01	2.724e+02	5.094e-01
Line.9	HLA-C07:01	1.617e+01	4.946e-02
MAVER-1	HLA-A24:02	5.470e+00	8.639e-03
MAVER-1	HLA-A26:01	8.064e+02	5.198e-01
MAVER-1	HLA-B38:01	6.820e+02	4.560e-01
MAVER-1	HLA-B44:02	9.902e+00	1.472e-02
MAVER-1	HLA-C05:01	1.733e-01	6.075e-04
MAVER-1	HLA-C12:03	3.535e-02	2.998e-04
MD155	HLA-A02:01	1.212e+02	1.518e-01
MD155	HLA-A24:02	3.554e+00	8.798e-03
MD155	HLA-B15:01	7.071e+02	7.840e-01
MD155	HLA-B18:01	3.888e+01	5.337e-02
MD155	HLA-C03:03	3.171e-02	3.047e-04
MD155	HLA-C07:01	2.159e-01	1.755e-03
Mel-12	HLA-A01:01	5.777e+01	9.948e-02
Mel-12	HLA-B08:01	7.053e+02	8.966e-01
Mel-12	HLA-C07:01	9.183e-01	3.903e-03
Mel-15	HLA-A03:01	1.237e+02	3.746e-02
Mel-15	HLA-A68:01	4.223e+03	9.239e-01
Mel-15	HLA-B27:05	1.016e+02	3.671e-02
Mel-15	HLA-B35:03	1.039e+00	1.830e-03
Mel-15	HLA-C02:02	1.801e-02	9.859e-05
Mel-15	HLA-C04:01	5.919e-03	5.065e-05
Mel-16	HLA-A01:01	1.971e+02	9.902e-02
Mel-16	HLA-A24:02	2.312e+01	1.618e-02
Mel-16	HLA-B07:02	5.294e+02	2.277e-01
Mel-16	HLA-B08:01	1.664e+03	6.518e-01
Mel-16	HLA-C07:01	2.021e+00	3.219e-03
Mel-16	HLA-C07:02	6.759e-01	2.089e-03
Mel-5	HLA-A01:01	5.023e+01	7.238e-02
Mel-5	HLA-A25:01	6.600e+00	1.580e-02
Mel-5	HLA-B08:01	8.617e+02	8.645e-01
Mel-5	HLA-B18:01	3.548e+01	4.728e-02
Mel-624	HLA-A02:01	2.747e+01	6.926e-02
Mel-624	HLA-A03:01	2.043e+02	4.420e-01
Mel-624	HLA-B07:02	4.372e-01	1.180e-03
Mel-624	HLA-B14:01	7.245e-03	1.971e-04
Mel-624	HLA-C07:02	1.625e-03	9.207e-05
Mel-624	HLA-C08:01	2.428e+02	4.873e-01
Mel-8	HLA-A01:01	5.678e+01	5.472e-02
Mel-8	HLA-A03:01	7.023e+02	5.368e-01
Mel-8	HLA-B07:02	2.536e+02	1.997e-01
Mel-8	HLA-B08:01	2.769e+02	2.069e-01
Mel-8	HLA-C07:01	4.258e-01	1.375e-03
Mel-8	HLA-C07:02	4.700e-02	4.257e-04
PD42	HLA-A02:06	4.083e+00	1.500e-02
PD42	HLA-A24:02	1.091e+00	4.977e-03
PD42	HLA-B07:02	2.108e+02	4.338e-01
PD42	HLA-B55:01	2.919e+02	5.444e-01
PD42	HLA-C01:02	2.461e-02	3.729e-04
PD42	HLA-C07:02	7.004e-02	1.390e-03
RA957	HLA-A02:20	5.691e-02	5.538e-04
RA957	HLA-A68:01	2.248e+03	9.861e-01
RA957	HLA-B35:03	1.080e+00	3.052e-03
RA957	HLA-B39:01	8.154e+00	9.986e-03
RA957	HLA-C04:01	2.120e-02	1.414e-04
RA957	HLA-C07:02	9.214e-03	1.764e-04
RPMI8226	HLA-A30:01	8.046e+02	8.824e-01
RPMI8226	HLA-A68:02	5.425e+01	8.911e-02
RPMI8226	HLA-B15:03	7.874e+00	1.835e-02
RPMI8226	HLA-B15:10	1.240e+00	9.418e-03
RPMI8226	HLA-C02:10	4.889e-02	4.591e-04
RPMI8226	HLA-C03:04	2.150e-02	2.590e-04
SK-Mel-5	HLA-A02:01	2.708e+02	4.321e-01
SK-Mel-5	HLA-A11:01	3.809e+02	5.433e-01
SK-Mel-5	HLA-B40:01	1.031e+01	2.407e-02
SK-Mel-5	HLA-C03:03	5.696e-02	5.863e-04
T98G	HLA-A02:01	1.870e+03	9.284e-01
T98G	HLA-B39:06	1.051e+02	7.102e-02
T98G	HLA-C07:02	8.328e-02	6.112e-04
THP-1	HLA-A02:01	3.251e+02	3.336e-01
THP-1	HLA-A24:02	1.773e+01	2.725e-02
THP-1	HLA-B15:11	2.753e+02	2.633e-01
THP-1	HLA-B35:01	4.057e+02	3.749e-01
THP-1	HLA-C03:03	1.981e-01	9.260e-04
TIL1	HLA-A02:01	3.225e+02	3.279e-01
TIL1	HLA-B18:01	1.009e+01	1.532e-02
TIL1	HLA-B38:01	7.179e+02	6.549e-01
TIL1	HLA-C05:01	4.272e-01	1.891e-03
TIL3	HLA-A01:01	1.182e+02	7.772e-02
TIL3	HLA-A23:01	1.874e+01	1.702e-02
TIL3	HLA-B07:02	7.043e+02	3.901e-01
TIL3	HLA-B15:01	9.534e+02	5.128e-01
TIL3	HLA-C12:03	1.659e-01	7.135e-04
TIL3	HLA-C14:02	1.178e+00	1.635e-03
U-87	HLA-A02:01	2.272e+03	9.778e-01
U-87	HLA-B44:02	1.750e+01	1.692e-02
U-87	HLA-C05:01	4.691e+00	5.300e-03
pat-AC2	HLA-A03:01	9.019e+01	2.963e-01
pat-AC2	HLA-A32:01	1.655e+01	5.885e-02
pat-AC2	HLA-B27:05	1.045e+02	3.831e-01
pat-AC2	HLA-B45:01	7.072e+01	2.617e-01
pat-C	HLA-A02:01	7.941e+01	1.424e-01
pat-C	HLA-A03:01	1.695e+02	2.864e-01
pat-C	HLA-B07:02	3.321e+02	5.702e-01
pat-C	HLA-C07:02	3.983e-02	9.379e-04
pat-CELG	HLA-A02:01	1.277e+02	2.025e-01
pat-CELG	HLA-A24:02	4.534e+00	1.204e-02
pat-CELG	HLA-B15:01	2.683e+02	3.970e-01
pat-CELG	HLA-B73:01	3.053e+02	3.854e-01
pat-CELG	HLA-C03:03	1.857e-02	2.318e-04
pat-CELG	HLA-C15:05	1.255e-01	2.784e-03
pat-CP2	HLA-A11:01	3.112e+02	8.973e-01
pat-CP2	HLA-B14:02	9.916e+00	5.104e-02
pat-CP2	HLA-B44:02	9.899e+00	5.167e-02
pat-FL	HLA-A03:01	3.363e+02	4.517e-01
pat-FL	HLA-A11:01	2.204e+02	2.898e-01
pat-FL	HLA-B44:03	1.024e+02	1.721e-01
pat-FL	HLA-B50:01	4.889e+01	8.640e-02
pat-J	HLA-A02:01	5.246e+01	1.099e-01
pat-J	HLA-A03:01	1.480e+02	2.929e-01
pat-J	HLA-B07:02	3.046e+02	5.967e-01
pat-J	HLA-C07:02	1.640e-02	5.197e-04
pat-JPB3	HLA-A02:01	9.561e+01	2.295e-01
pat-JPB3	HLA-A11:01	9.168e+01	2.107e-01
pat-JPB3	HLA-B27:05	2.005e+02	4.879e-01
pat-JPB3	HLA-B56:01	3.022e+01	7.185e-02
pat-JT2	HLA-A11:01	1.927e+02	6.826e-01
pat-JT2	HLA-B18:03	6.205e-01	4.300e-03
pat-JT2	HLA-B35:01	9.072e+01	3.131e-01
pat-M	HLA-A03:01	2.160e+02	4.545e-01
pat-M	HLA-A29:02	1.193e+01	3.045e-02
pat-M	HLA-B08:01	1.467e+02	3.049e-01
pat-M	HLA-B44:03	8.125e+01	2.087e-01
pat-M	HLA-C07:01	4.933e-02	8.841e-04
pat-M	HLA-C16:01	1.225e-01	6.868e-04
pat-MA	HLA-A02:01	3.557e+02	4.680e-01
pat-MA	HLA-A29:02	3.504e+01	5.242e-02
pat-MA	HLA-B44:03	2.079e+02	3.082e-01
pat-MA	HLA-B57:01	1.240e+02	1.670e-01
pat-MA	HLA-C07:01	1.642e-01	1.473e-03
pat-MA	HLA-C16:01	1.147e+00	2.909e-03
pat-ML	HLA-A02:01	2.162e+02	3.412e-01
pat-ML	HLA-A11:01	2.457e+02	3.500e-01
pat-ML	HLA-B40:01	6.499e+01	1.153e-01
pat-ML	HLA-B44:03	1.072e+02	1.935e-01
pat-NS2	HLA-A02:01	2.071e+01	1.914e-01
pat-NS2	HLA-B13:02	9.888e+01	7.273e-01
pat-NS2	HLA-B41:01	8.402e+00	8.133e-02
pat-NT	HLA-A01:01	1.370e+01	4.218e-02
pat-NT	HLA-A32:01	2.192e+01	7.165e-02
pat-NT	HLA-B08:01	4.094e+02	8.862e-01
pat-PF1	HLA-A01:01	6.068e+01	7.190e-02
pat-PF1	HLA-A02:01	1.988e+02	1.985e-01
pat-PF1	HLA-B07:02	5.659e+02	5.646e-01
pat-PF1	HLA-B44:03	1.384e+02	1.635e-01
pat-PF1	HLA-C07:02	8.371e-02	9.459e-04
pat-PF1	HLA-C16:01	1.058e-01	6.174e-04
pat-R	HLA-A03:01	1.586e+02	3.426e-01
pat-R	HLA-A29:02	1.147e+01	3.033e-02
pat-R	HLA-B08:01	1.810e+02	3.828e-01
pat-R	HLA-B44:03	9.486e+01	2.429e-01
pat-R	HLA-C07:01	4.306e-02	7.837e-04
pat-R	HLA-C16:01	6.598e-02	6.352e-04
pat-RT	HLA-A01:01	4.635e+01	1.078e-01
pat-RT	HLA-A02:01	2.416e+02	4.627e-01
pat-RT	HLA-B18:01	5.008e+01	1.079e-01
pat-RT	HLA-B39:24	1.508e+02	3.097e-01
pat-RT	HLA-C05:01	4.127e-01	2.994e-03
pat-RT	HLA-C07:01	1.657e+00	8.938e-03
pat-SR	HLA-A02:01	3.064e+02	5.463e-01
pat-SR	HLA-A23:01	2.867e+01	6.864e-02
pat-SR	HLA-B18:01	7.558e+01	1.534e-01
pat-SR	HLA-B44:03	1.143e+02	2.317e-01
pat-ST	HLA-A03:01	4.944e+01	2.041e-01
pat-ST	HLA-A24:02	5.151e-01	4.122e-03
pat-ST	HLA-B07:02	4.853e+01	2.037e-01
pat-ST	HLA-B27:05	1.395e+02	5.881e-01
