sample	hla	p_ijk	pi
Line.7	HLA-C03:03	8.389e-02	1.522e-03
Line.7	HLA-C07:01	7.726e-01	5.865e-03
Line.8	HLA-A01:01	6.446e+00	2.828e-02
Line.8	HLA-A24:02	2.332e+00	1.220e-02
Line.8	HLA-B08:01	3.629e+02	8.748e-01
Line.8	HLA-C07:01	2.430e+01	8.472e-02
Line.9	HLA-A01:01	9.317e+01	2.169e-01
Line.9	HLA-A24:02	1.979e+00	6.692e-03
Line.9	HLA-B08:01	2.540e+01	5.019e-02
Line.9	HLA-B18:01	1.972e+02	4.131e-01
Line.9	HLA-C07:01	1.582e+02	3.132e-01
MAVER-1	HLA-A24:02	8.075e+00	1.076e-02
MAVER-1	HLA-A26:01	8.513e+02	5.630e-01
MAVER-1	HLA-B38:01	5.497e+02	3.800e-01
MAVER-1	HLA-B44:02	4.766e+01	4.519e-02
MAVER-1	HLA-C05:01	1.969e-01	7.036e-04
MAVER-1	HLA-C12:03	4.255e-02	2.974e-04
MD155	HLA-A02:01	1.560e+02	1.787e-01
MD155	HLA-A24:02	5.738e+00	1.251e-02
MD155	HLA-B15:01	6.086e+02	6.781e-01
MD155	HLA-B18:01	9.779e+01	1.217e-01
MD155	HLA-C03:03	5.864e-02	3.783e-04
MD155	HLA-C07:01	3.770e+00	8.565e-03
Mel-12	HLA-A01:01	8.664e+01	1.292e-01
Mel-12	HLA-B08:01	6.805e+02	8.472e-01
Mel-12	HLA-C07:01	1.187e+01	2.360e-02
Mel-15	HLA-A03:01	1.301e+02	3.851e-02
Mel-15	HLA-A68:01	4.108e+03	9.002e-01
Mel-15	HLA-B27:05	1.839e+02	5.607e-02
Mel-15	HLA-B35:03	8.299e+00	5.005e-03
Mel-15	HLA-C02:02	2.434e-02	1.015e-04
Mel-15	HLA-C04:01	1.121e-02	6.961e-05
Mel-16	HLA-A01:01	2.302e+02	1.090e-01
Mel-16	HLA-A24:02	4.530e+01	2.650e-02
Mel-16	HLA-B07:02	5.727e+02	2.382e-01
Mel-16	HLA-B08:01	1.565e+03	6.080e-01
Mel-16	HLA-C07:01	1.726e+01	1.259e-02
Mel-16	HLA-C07:02	3.816e+00	5.670e-03
Mel-5	HLA-A01:01	5.398e+01	7.126e-02
Mel-5	HLA-A25:01	4.013e+01	5.321e-02
Mel-5	HLA-B08:01	7.637e+02	7.698e-01
Mel-5	HLA-B18:01	9.416e+01	1.057e-01
Mel-624	HLA-A02:01	2.833e+01	6.535e-02
Mel-624	HLA-A03:01	2.227e+02	4.701e-01
Mel-624	HLA-B07:02	7.430e-01	1.867e-03
Mel-624	HLA-B14:01	1.578e-02	1.943e-04
Mel-624	HLA-C07:02	1.199e-02	2.660e-04
Mel-624	HLA-C08:01	2.272e+02	4.622e-01
Mel-8	HLA-A01:01	5.559e+01	5.320e-02
Mel-8	HLA-A03:01	7.524e+02	5.691e-01
Mel-8	HLA-B07:02	2.621e+02	2.077e-01
Mel-8	HLA-B08:01	2.053e+02	1.640e-01
Mel-8	HLA-C07:01	3.276e+00	4.958e-03
Mel-8	HLA-C07:02	2.874e-01	1.067e-03
PD42	HLA-A02:06	1.645e+01	4.002e-02
PD42	HLA-A24:02	2.103e+00	7.672e-03
PD42	HLA-B07:02	1.839e+02	3.878e-01
PD42	HLA-B55:01	2.931e+02	5.610e-01
PD42	HLA-C01:02	3.875e-02	3.684e-04
PD42	HLA-C07:02	3.887e-01	3.146e-03
RA957	HLA-A02:20	1.515e-01	5.673e-04
RA957	HLA-A68:01	2.242e+03	9.777e-01
RA957	HLA-B35:03	6.780e+00	7.407e-03
RA957	HLA-B39:01	1.618e+01	1.392e-02
RA957	HLA-C04:01	1.703e-02	1.245e-04
RA957	HLA-C07:02	3.269e-02	2.596e-04
RPMI8226	HLA-A30:01	9.085e+02	9.160e-01
RPMI8226	HLA-A68:02	4.627e+01	6.848e-02
RPMI8226	HLA-B15:03	3.898e+00	8.197e-03
RPMI8226	HLA-B15:10	1.167e+00	6.421e-03
RPMI8226	HLA-C02:10	1.230e-01	6.103e-04
RPMI8226	HLA-C03:04	4.689e-02	3.378e-04
SK-Mel-5	HLA-A02:01	3.164e+02	4.606e-01
SK-Mel-5	HLA-A11:01	3.358e+02	4.812e-01
SK-Mel-5	HLA-B40:01	3.584e+01	5.785e-02
SK-Mel-5	HLA-C03:03	2.953e-02	3.628e-04
T98G	HLA-A02:01	1.737e+03	8.356e-01
T98G	HLA-B39:06	2.997e+02	1.633e-01
T98G	HLA-C07:02	2.048e-01	1.147e-03
THP-1	HLA-A02:01	1.604e+02	1.465e-01
THP-1	HLA-A24:02	1.792e+01	2.618e-02
THP-1	HLA-B15:11	4.289e+02	3.613e-01
THP-1	HLA-B35:01	5.554e+02	4.648e-01
THP-1	HLA-C03:03	3.593e-01	1.233e-03
TIL1	HLA-A02:01	2.843e+02	2.703e-01
TIL1	HLA-B18:01	1.754e+01	2.139e-02
TIL1	HLA-B38:01	8.030e+02	7.040e-01
TIL1	HLA-C05:01	1.181e+00	4.336e-03
TIL3	HLA-A01:01	7.289e+01	5.076e-02
TIL3	HLA-A23:01	3.354e+01	2.861e-02
TIL3	HLA-B07:02	7.156e+02	4.030e-01
TIL3	HLA-B15:01	9.146e+02	5.068e-01
TIL3	HLA-C12:03	4.912e-01	1.434e-03
TIL3	HLA-C14:02	1.081e+01	9.477e-03
U-87	HLA-A02:01	2.290e+03	9.442e-01
U-87	HLA-B44:02	7.715e+01	4.688e-02
U-87	HLA-C05:01	6.785e+00	8.885e-03
pat-AC2	HLA-A03:01	4.422e+01	1.779e-01
pat-AC2	HLA-A32:01	8.049e+00	4.539e-02
pat-AC2	HLA-B27:05	1.256e+02	4.923e-01
pat-AC2	HLA-B45:01	7.209e+01	2.843e-01
pat-C	HLA-A02:01	4.709e+01	8.238e-02
pat-C	HLA-A03:01	1.342e+02	2.283e-01
pat-C	HLA-B07:02	3.945e+02	6.871e-01
pat-C	HLA-C07:02	2.103e-01	2.194e-03
pat-CELG	HLA-A02:01	8.534e+01	1.296e-01
pat-CELG	HLA-A24:02	6.616e+00	1.763e-02
pat-CELG	HLA-B15:01	1.856e+02	2.871e-01
pat-CELG	HLA-B73:01	4.791e+02	5.504e-01
pat-CELG	HLA-C03:03	1.648e-02	1.807e-04
pat-CELG	HLA-C15:05	2.289e+00	1.503e-02
pat-CP2	HLA-A11:01	3.213e+02	8.168e-01
pat-CP2	HLA-B14:02	3.685e+01	1.101e-01
pat-CP2	HLA-B44:02	1.989e+01	7.310e-02
pat-FL	HLA-A03:01	2.906e+02	3.899e-01
pat-FL	HLA-A11:01	1.863e+02	2.507e-01
pat-FL	HLA-B44:03	1.023e+02	1.579e-01
pat-FL	HLA-B50:01	1.448e+02	2.014e-01
pat-J	HLA-A02:01	3.165e+01	6.788e-02
pat-J	HLA-A03:01	1.271e+02	2.606e-01
pat-J	HLA-B07:02	3.191e+02	6.697e-01
pat-J	HLA-C07:02	1.507e-01	1.905e-03
pat-JPB3	HLA-A02:01	5.623e+01	1.488e-01
pat-JPB3	HLA-A11:01	4.898e+01	1.428e-01
pat-JPB3	HLA-B27:05	2.615e+02	6.681e-01
pat-JPB3	HLA-B56:01	1.227e+01	4.037e-02
pat-JT2	HLA-A11:01	1.541e+02	5.070e-01
pat-JT2	HLA-B18:03	1.159e+00	6.674e-03
pat-JT2	HLA-B35:01	1.567e+02	4.863e-01
pat-M	HLA-A03:01	1.926e+02	3.440e-01
pat-M	HLA-A29:02	3.557e+01	7.352e-02
pat-M	HLA-B08:01	1.653e+02	2.980e-01
pat-M	HLA-B44:03	1.384e+02	2.740e-01
pat-M	HLA-C07:01	3.052e+00	9.502e-03
pat-M	HLA-C16:01	1.190e-01	8.925e-04
pat-MA	HLA-A02:01	2.385e+02	3.091e-01
pat-MA	HLA-A29:02	6.147e+01	8.837e-02
pat-MA	HLA-B44:03	3.089e+02	4.199e-01
pat-MA	HLA-B57:01	1.221e+02	1.713e-01
pat-MA	HLA-C07:01	2.154e+00	5.749e-03
pat-MA	HLA-C16:01	1.904e+00	5.542e-03
pat-ML	HLA-A02:01	1.263e+02	1.974e-01
pat-ML	HLA-A11:01	2.483e+02	3.666e-01
pat-ML	HLA-B40:01	1.135e+02	1.741e-01
pat-ML	HLA-B44:03	1.619e+02	2.619e-01
pat-NS2	HLA-A02:01	3.304e+01	2.837e-01
pat-NS2	HLA-B13:02	9.264e+01	6.939e-01
pat-NS2	HLA-B41:01	1.323e+00	2.247e-02
pat-NT	HLA-A01:01	1.174e+01	3.283e-02
pat-NT	HLA-A32:01	8.115e+01	2.036e-01
pat-NT	HLA-B08:01	3.661e+02	7.636e-01
pat-PF1	HLA-A01:01	4.567e+01	5.869e-02
pat-PF1	HLA-A02:01	1.745e+02	1.840e-01
pat-PF1	HLA-B07:02	4.856e+02	5.175e-01
pat-PF1	HLA-B44:03	2.044e+02	2.357e-01
pat-PF1	HLA-C07:02	6.255e-01	2.743e-03
pat-PF1	HLA-C16:01	2.979e-01	1.390e-03
pat-R	HLA-A03:01	1.582e+02	2.901e-01
pat-R	HLA-A29:02	3.957e+01	8.328e-02
pat-R	HLA-B08:01	1.662e+02	3.059e-01
pat-R	HLA-B44:03	1.539e+02	3.102e-01
pat-R	HLA-C07:01	3.048e+00	9.570e-03
pat-R	HLA-C16:01	1.279e-01	9.781e-04
pat-RT	HLA-A01:01	3.069e+01	7.727e-02
pat-RT	HLA-A02:01	1.868e+02	3.513e-01
pat-RT	HLA-B18:01	5.564e+01	1.221e-01
pat-RT	HLA-B39:24	2.078e+02	4.053e-01
pat-RT	HLA-C05:01	9.276e-01	6.491e-03
pat-RT	HLA-C07:01	1.218e+01	3.753e-02
pat-SR	HLA-A02:01	1.921e+02	3.664e-01
pat-SR	HLA-A23:01	7.823e+00	2.549e-02
pat-SR	HLA-B18:01	1.028e+02	2.102e-01
pat-SR	HLA-B44:03	2.043e+02	3.980e-01
pat-ST	HLA-A03:01	2.907e+01	1.194e-01
pat-ST	HLA-A24:02	7.084e-01	5.378e-03
pat-ST	HLA-B07:02	2.317e+01	1.029e-01
pat-ST	HLA-B27:05	2.011e+02	7.723e-01
