sample	hla	p_ijk	pi
Line.6	HLA-C03:04	1.721e-01	2.013e-03
Line.6	HLA-C07:01	1.153e-01	1.172e-03
Line.7	HLA-A01:01	1.816e+01	1.095e-01
Line.7	HLA-A11:01	1.217e+02	5.773e-01
Line.7	HLA-B08:01	5.886e+00	3.329e-02
Line.7	HLA-B55:01	5.917e+01	2.776e-01
Line.7	HLA-C03:03	3.840e-02	9.320e-04
Line.7	HLA-C07:01	9.585e-02	1.345e-03
Line.8	HLA-A01:01	5.140e+00	2.851e-02
Line.8	HLA-A24:02	7.539e-01	7.567e-03
Line.8	HLA-B08:01	3.162e+02	9.443e-01
Line.8	HLA-C07:01	2.923e+00	1.960e-02
Line.9	HLA-A01:01	1.088e+02	2.298e-01
Line.9	HLA-A24:02	1.166e+00	6.141e-03
Line.9	HLA-B08:01	4.091e+01	8.147e-02
Line.9	HLA-B18:01	3.214e+02	6.296e-01
Line.9	HLA-C07:01	1.780e+01	5.297e-02
MAVER-1	HLA-A24:02	1.569e+00	4.074e-03
MAVER-1	HLA-A26:01	9.440e+02	6.181e-01
MAVER-1	HLA-B38:01	5.137e+02	3.598e-01
MAVER-1	HLA-B44:02	1.369e+01	1.750e-02
MAVER-1	HLA-C05:01	1.067e-01	4.210e-04
MAVER-1	HLA-C12:03	1.172e-02	1.630e-04
MD155	HLA-A02:01	2.119e+02	2.371e-01
MD155	HLA-A24:02	2.106e+00	8.062e-03
MD155	HLA-B15:01	6.476e+02	6.920e-01
MD155	HLA-B18:01	4.208e+01	6.033e-02
MD155	HLA-C03:03	2.429e-02	2.625e-04
MD155	HLA-C07:01	3.220e-01	2.175e-03
Mel-12	HLA-A01:01	4.249e+01	7.734e-02
Mel-12	HLA-B08:01	6.520e+02	9.199e-01
Mel-12	HLA-C07:01	4.930e-01	2.729e-03
Mel-15	HLA-A03:01	1.575e+02	4.529e-02
Mel-15	HLA-A68:01	4.073e+03	9.326e-01
Mel-15	HLA-B27:05	5.446e+01	2.070e-02
Mel-15	HLA-B35:03	7.777e-01	1.322e-03
Mel-15	HLA-C02:02	1.045e-02	7.169e-05
Mel-15	HLA-C04:01	3.735e-03	5.330e-05
Mel-16	HLA-A01:01	1.874e+02	9.338e-02
Mel-16	HLA-A24:02	1.418e+01	1.393e-02
Mel-16	HLA-B07:02	4.333e+02	2.001e-01
Mel-16	HLA-B08:01	1.662e+03	6.897e-01
Mel-16	HLA-C07:01	9.728e-01	1.899e-03
Mel-16	HLA-C07:02	2.196e-01	1.040e-03
Mel-5	HLA-A01:01	5.010e+01	6.823e-02
Mel-5	HLA-A25:01	9.936e+00	2.324e-02
Mel-5	HLA-B08:01	8.096e+02	8.731e-01
Mel-5	HLA-B18:01	2.434e+01	3.545e-02
Mel-624	HLA-A02:01	2.876e+01	6.999e-02
Mel-624	HLA-A03:01	2.861e+02	6.210e-01
Mel-624	HLA-B07:02	1.450e-01	5.273e-04
Mel-624	HLA-B14:01	1.198e-02	2.546e-04
Mel-624	HLA-C07:02	1.188e-03	9.259e-05
Mel-624	HLA-C08:01	1.330e+02	3.081e-01
Mel-8	HLA-A01:01	2.723e+01	3.225e-02
Mel-8	HLA-A03:01	9.013e+02	7.104e-01
Mel-8	HLA-B07:02	1.364e+02	1.308e-01
Mel-8	HLA-B08:01	1.359e+02	1.257e-01
Mel-8	HLA-C07:01	1.345e-01	6.978e-04
Mel-8	HLA-C07:02	8.603e-03	1.972e-04
PD42	HLA-A02:06	9.225e+00	2.634e-02
PD42	HLA-A24:02	6.457e-01	4.126e-03
PD42	HLA-B07:02	1.773e+02	3.783e-01
PD42	HLA-B55:01	3.158e+02	5.898e-01
PD42	HLA-C01:02	1.174e-01	9.596e-04
PD42	HLA-C07:02	9.152e-03	4.715e-04
RA957	HLA-A02:20	6.993e-02	5.116e-04
RA957	HLA-A68:01	2.173e+03	9.875e-01
RA957	HLA-B35:03	7.282e-01	1.907e-03
RA957	HLA-B39:01	9.091e+00	9.778e-03
RA957	HLA-C04:01	6.383e-03	1.076e-04
RA957	HLA-C07:02	6.384e-03	1.642e-04
RPMI8226	HLA-A30:01	8.806e+02	9.331e-01
RPMI8226	HLA-A68:02	2.039e+01	3.972e-02
RPMI8226	HLA-B15:03	9.391e+00	1.715e-02
RPMI8226	HLA-B15:10	1.502e+00	9.338e-03
RPMI8226	HLA-C02:10	6.022e-02	4.407e-04
RPMI8226	HLA-C03:04	2.698e-02	2.493e-04
SK-Mel-5	HLA-A02:01	3.039e+02	4.758e-01
SK-Mel-5	HLA-A11:01	3.020e+02	4.724e-01
SK-Mel-5	HLA-B40:01	2.604e+01	5.154e-02
SK-Mel-5	HLA-C03:03	9.805e-03	2.075e-04
T98G	HLA-A02:01	1.808e+03	8.971e-01
T98G	HLA-B39:06	1.565e+02	1.025e-01
T98G	HLA-C07:02	4.219e-02	4.261e-04
THP-1	HLA-A02:01	4.508e+02	3.935e-01
THP-1	HLA-A24:02	1.182e+01	2.367e-02
THP-1	HLA-B15:11	2.093e+02	1.970e-01
THP-1	HLA-B35:01	4.169e+02	3.850e-01
THP-1	HLA-C03:03	2.080e-01	8.884e-04
TIL1	HLA-A02:01	4.976e+02	4.598e-01
TIL1	HLA-B18:01	5.879e+00	1.056e-02
TIL1	HLA-B38:01	5.680e+02	5.276e-01
TIL1	HLA-C05:01	5.215e-01	2.077e-03
TIL3	HLA-A01:01	9.957e+01	6.581e-02
TIL3	HLA-A23:01	1.889e+01	2.278e-02
TIL3	HLA-B07:02	7.526e+02	4.292e-01
TIL3	HLA-B15:01	9.237e+02	4.797e-01
TIL3	HLA-C12:03	1.551e-01	7.035e-04
TIL3	HLA-C14:02	1.005e+00	1.725e-03
U-87	HLA-A02:01	2.211e+03	9.699e-01
U-87	HLA-B44:02	3.130e+01	2.682e-02
U-87	HLA-C05:01	2.012e+00	3.307e-03
pat-AC2	HLA-A03:01	1.505e+02	5.467e-01
pat-AC2	HLA-A32:01	1.194e+01	6.188e-02
pat-AC2	HLA-B27:05	3.670e+01	1.601e-01
pat-AC2	HLA-B45:01	5.887e+01	2.313e-01
pat-C	HLA-A02:01	9.681e+01	1.579e-01
pat-C	HLA-A03:01	2.784e+02	4.151e-01
pat-C	HLA-B07:02	2.438e+02	4.265e-01
pat-C	HLA-C07:02	4.768e-03	5.304e-04
pat-CELG	HLA-A02:01	9.488e+01	1.422e-01
pat-CELG	HLA-A24:02	1.452e+00	7.060e-03
pat-CELG	HLA-B15:01	1.266e+02	1.906e-01
pat-CELG	HLA-B73:01	5.713e+02	6.524e-01
pat-CELG	HLA-C03:03	7.911e-03	1.327e-04
pat-CELG	HLA-C15:05	8.475e-01	7.693e-03
pat-CP2	HLA-A11:01	3.380e+02	8.561e-01
pat-CP2	HLA-B14:02	1.229e+01	6.802e-02
pat-CP2	HLA-B44:02	1.867e+01	7.584e-02
pat-FL	HLA-A03:01	4.261e+02	5.419e-01
pat-FL	HLA-A11:01	1.618e+02	2.162e-01
pat-FL	HLA-B44:03	1.192e+02	1.819e-01
pat-FL	HLA-B50:01	3.593e+01	6.002e-02
pat-J	HLA-A02:01	8.183e+01	1.575e-01
pat-J	HLA-A03:01	2.230e+02	3.991e-01
pat-J	HLA-B07:02	2.151e+02	4.429e-01
pat-J	HLA-C07:02	2.510e-03	4.744e-04
pat-JPB3	HLA-A02:01	7.678e+01	2.019e-01
pat-JPB3	HLA-A11:01	1.151e+02	3.006e-01
pat-JPB3	HLA-B27:05	1.504e+02	4.185e-01
pat-JPB3	HLA-B56:01	2.568e+01	7.895e-02
pat-JT2	HLA-A11:01	1.926e+02	7.294e-01
pat-JT2	HLA-B18:03	4.039e-01	3.315e-03
pat-JT2	HLA-B35:01	6.797e+01	2.673e-01
pat-M	HLA-A03:01	3.098e+02	5.544e-01
pat-M	HLA-A29:02	1.240e+01	2.901e-02
pat-M	HLA-B08:01	8.341e+01	1.681e-01
pat-M	HLA-B44:03	1.113e+02	2.471e-01
pat-M	HLA-C07:01	8.806e-02	1.029e-03
pat-M	HLA-C16:01	2.499e-02	3.877e-04
pat-MA	HLA-A02:01	4.590e+02	5.369e-01
pat-MA	HLA-A29:02	1.849e+01	2.741e-02
pat-MA	HLA-B44:03	1.725e+02	2.387e-01
pat-MA	HLA-B57:01	1.424e+02	1.932e-01
pat-MA	HLA-C07:01	2.146e-01	1.945e-03
pat-MA	HLA-C16:01	4.124e-01	1.859e-03
pat-ML	HLA-A02:01	1.932e+02	2.969e-01
pat-ML	HLA-A11:01	2.110e+02	3.228e-01
pat-ML	HLA-B40:01	5.488e+01	9.885e-02
pat-ML	HLA-B44:03	1.589e+02	2.814e-01
pat-NS2	HLA-A02:01	2.587e+01	2.291e-01
pat-NS2	HLA-B13:02	8.769e+01	6.893e-01
pat-NS2	HLA-B41:01	7.438e+00	8.165e-02
pat-NT	HLA-A01:01	1.506e+01	4.449e-02
pat-NT	HLA-A32:01	3.377e+01	1.011e-01
pat-NT	HLA-B08:01	3.922e+02	8.544e-01
pat-PF1	HLA-A01:01	3.819e+01	5.041e-02
pat-PF1	HLA-A02:01	3.432e+02	3.313e-01
pat-PF1	HLA-B07:02	4.178e+02	4.443e-01
pat-PF1	HLA-B44:03	1.447e+02	1.727e-01
pat-PF1	HLA-C07:02	1.643e-02	4.871e-04
pat-PF1	HLA-C16:01	1.170e-01	7.969e-04
pat-R	HLA-A03:01	2.514e+02	4.693e-01
pat-R	HLA-A29:02	9.473e+00	2.373e-02
pat-R	HLA-B08:01	1.019e+02	2.100e-01
pat-R	HLA-B44:03	1.301e+02	2.957e-01
pat-R	HLA-C07:01	6.731e-02	8.793e-04
pat-R	HLA-C16:01	2.031e-02	3.400e-04
pat-RT	HLA-A01:01	2.787e+01	7.003e-02
pat-RT	HLA-A02:01	3.353e+02	6.038e-01
pat-RT	HLA-B18:01	1.513e+01	3.851e-02
pat-RT	HLA-B39:24	1.323e+02	2.780e-01
pat-RT	HLA-C05:01	3.782e-01	2.997e-03
pat-RT	HLA-C07:01	1.057e+00	6.732e-03
pat-SR	HLA-A02:01	3.458e+02	5.987e-01
pat-SR	HLA-A23:01	6.841e+00	2.738e-02
pat-SR	HLA-B18:01	4.356e+01	1.021e-01
pat-SR	HLA-B44:03	1.368e+02	2.719e-01
pat-ST	HLA-A03:01	1.337e+02	4.895e-01
pat-ST	HLA-A24:02	4.506e-01	5.127e-03
pat-ST	HLA-B07:02	3.000e+01	1.383e-01
pat-ST	HLA-B27:05	8.982e+01	3.671e-01
