sample	hla	p_ijk	pi
Line.6	HLA-C03:04	2.122e-01	2.223e-03
Line.6	HLA-C07:01	3.627e-01	2.595e-03
Line.7	HLA-A01:01	2.511e+01	1.471e-01
Line.7	HLA-A11:01	6.936e+01	3.449e-01
Line.7	HLA-B08:01	8.981e+00	4.846e-02
Line.7	HLA-B55:01	1.011e+02	4.548e-01
Line.7	HLA-C03:03	5.824e-02	1.124e-03
Line.7	HLA-C07:01	3.845e-01	3.597e-03
Line.8	HLA-A01:01	6.618e+00	3.303e-02
Line.8	HLA-A24:02	1.999e+00	1.308e-02
Line.8	HLA-B08:01	3.052e+02	9.017e-01
Line.8	HLA-C07:01	1.119e+01	5.214e-02
Line.9	HLA-A01:01	8.341e+01	1.850e-01
Line.9	HLA-A24:02	1.520e+00	6.347e-03
Line.9	HLA-B08:01	1.233e+01	2.763e-02
Line.9	HLA-B18:01	3.457e+02	6.686e-01
Line.9	HLA-C07:01	4.700e+01	1.124e-01
MAVER-1	HLA-A24:02	2.088e+00	4.961e-03
MAVER-1	HLA-A26:01	7.991e+02	5.272e-01
MAVER-1	HLA-B38:01	6.406e+02	4.340e-01
MAVER-1	HLA-B44:02	3.104e+01	3.298e-02
MAVER-1	HLA-C05:01	1.467e-01	6.564e-04
MAVER-1	HLA-C12:03	3.264e-02	2.339e-04
MD155	HLA-A02:01	1.742e+02	1.972e-01
MD155	HLA-A24:02	3.411e+00	1.056e-02
MD155	HLA-B15:01	6.038e+02	6.455e-01
MD155	HLA-B18:01	1.215e+02	1.423e-01
MD155	HLA-C03:03	4.016e-02	3.296e-04
MD155	HLA-C07:01	1.114e+00	4.111e-03
Mel-12	HLA-A01:01	6.600e+01	1.126e-01
Mel-12	HLA-B08:01	6.271e+02	8.810e-01
Mel-12	HLA-C07:01	1.892e+00	6.399e-03
Mel-15	HLA-A03:01	7.041e+01	2.321e-02
Mel-15	HLA-A68:01	4.070e+03	9.268e-01
Mel-15	HLA-B27:05	1.383e+02	4.438e-02
Mel-15	HLA-B35:03	7.665e+00	5.471e-03
Mel-15	HLA-C02:02	1.174e-02	8.028e-05
Mel-15	HLA-C04:01	5.183e-03	6.660e-05
Mel-16	HLA-A01:01	3.004e+02	1.429e-01
Mel-16	HLA-A24:02	3.266e+01	2.231e-02
Mel-16	HLA-B07:02	4.844e+02	2.165e-01
Mel-16	HLA-B08:01	1.475e+03	6.111e-01
Mel-16	HLA-C07:01	4.114e+00	4.436e-03
Mel-16	HLA-C07:02	1.539e+00	2.768e-03
Mel-5	HLA-A01:01	5.520e+01	7.714e-02
Mel-5	HLA-A25:01	1.554e+01	3.201e-02
Mel-5	HLA-B08:01	7.133e+02	7.635e-01
Mel-5	HLA-B18:01	1.100e+02	1.273e-01
Mel-624	HLA-A02:01	4.355e+01	1.063e-01
Mel-624	HLA-A03:01	1.612e+02	3.622e-01
Mel-624	HLA-B07:02	3.495e-01	1.006e-03
Mel-624	HLA-B14:01	3.324e-02	3.820e-04
Mel-624	HLA-C07:02	4.563e-03	1.351e-04
Mel-624	HLA-C08:01	2.428e+02	5.300e-01
Mel-8	HLA-A01:01	7.920e+01	7.934e-02
Mel-8	HLA-A03:01	6.001e+02	4.761e-01
Mel-8	HLA-B07:02	2.793e+02	2.379e-01
Mel-8	HLA-B08:01	2.415e+02	2.039e-01
Mel-8	HLA-C07:01	8.635e-01	2.127e-03
Mel-8	HLA-C07:02	1.297e-01	6.129e-04
PD42	HLA-A02:06	1.258e+01	3.590e-02
PD42	HLA-A24:02	1.726e+00	6.996e-03
PD42	HLA-B07:02	2.043e+02	4.239e-01
PD42	HLA-B55:01	2.842e+02	5.311e-01
PD42	HLA-C01:02	8.701e-02	7.162e-04
PD42	HLA-C07:02	1.193e-01	1.369e-03
RA957	HLA-A02:20	1.767e-01	9.229e-04
RA957	HLA-A68:01	2.163e+03	9.750e-01
RA957	HLA-B35:03	5.360e+00	7.381e-03
RA957	HLA-B39:01	1.420e+01	1.632e-02
RA957	HLA-C04:01	1.068e-02	1.455e-04
RA957	HLA-C07:02	2.393e-02	2.299e-04
RPMI8226	HLA-A30:01	8.525e+02	8.827e-01
RPMI8226	HLA-A68:02	3.724e+01	6.667e-02
RPMI8226	HLA-B15:03	1.255e+01	2.274e-02
RPMI8226	HLA-B15:10	9.558e+00	2.698e-02
RPMI8226	HLA-C02:10	8.099e-02	5.832e-04
RPMI8226	HLA-C03:04	3.375e-02	2.788e-04
SK-Mel-5	HLA-A02:01	3.897e+02	6.184e-01
SK-Mel-5	HLA-A11:01	1.595e+02	2.532e-01
SK-Mel-5	HLA-B40:01	8.284e+01	1.281e-01
SK-Mel-5	HLA-C03:03	2.956e-02	3.047e-04
T98G	HLA-A02:01	1.627e+03	8.163e-01
T98G	HLA-B39:06	3.380e+02	1.831e-01
T98G	HLA-C07:02	7.849e-02	5.812e-04
THP-1	HLA-A02:01	2.267e+02	2.240e-01
THP-1	HLA-A24:02	1.792e+01	3.147e-02
THP-1	HLA-B15:11	2.978e+02	2.686e-01
THP-1	HLA-B35:01	5.463e+02	4.749e-01
THP-1	HLA-C03:03	2.374e-01	1.006e-03
TIL1	HLA-A02:01	3.508e+02	3.465e-01
TIL1	HLA-B18:01	1.756e+01	2.345e-02
TIL1	HLA-B38:01	7.026e+02	6.260e-01
TIL1	HLA-C05:01	1.050e+00	4.075e-03
TIL3	HLA-A01:01	1.278e+02	8.132e-02
TIL3	HLA-A23:01	2.768e+01	2.522e-02
TIL3	HLA-B07:02	8.243e+02	4.502e-01
TIL3	HLA-B15:01	8.126e+02	4.385e-01
TIL3	HLA-C12:03	4.422e-01	1.218e-03
TIL3	HLA-C14:02	3.117e+00	3.572e-03
U-87	HLA-A02:01	2.172e+03	9.496e-01
U-87	HLA-B44:02	6.645e+01	4.323e-02
U-87	HLA-C05:01	5.240e+00	7.197e-03
pat-AC2	HLA-A03:01	5.598e+01	2.213e-01
pat-AC2	HLA-A32:01	1.769e+01	8.314e-02
pat-AC2	HLA-B27:05	1.081e+02	4.106e-01
pat-AC2	HLA-B45:01	7.621e+01	2.849e-01
pat-C	HLA-A02:01	1.560e+02	2.474e-01
pat-C	HLA-A03:01	1.029e+02	1.594e-01
pat-C	HLA-B07:02	3.599e+02	5.915e-01
pat-C	HLA-C07:02	1.553e-01	1.782e-03
pat-CELG	HLA-A02:01	1.261e+02	1.730e-01
pat-CELG	HLA-A24:02	2.596e+00	9.462e-03
pat-CELG	HLA-B15:01	1.401e+02	2.021e-01
pat-CELG	HLA-B73:01	5.082e+02	5.658e-01
pat-CELG	HLA-C03:03	8.797e-03	1.393e-04
pat-CELG	HLA-C15:05	1.798e+01	4.953e-02
pat-CP2	HLA-A11:01	2.640e+02	6.634e-01
pat-CP2	HLA-B14:02	6.464e+01	2.015e-01
pat-CP2	HLA-B44:02	4.035e+01	1.351e-01
pat-FL	HLA-A03:01	2.546e+02	3.349e-01
pat-FL	HLA-A11:01	1.228e+02	1.683e-01
pat-FL	HLA-B44:03	3.121e+02	4.120e-01
pat-FL	HLA-B50:01	5.350e+01	8.482e-02
pat-J	HLA-A02:01	1.290e+02	2.428e-01
pat-J	HLA-A03:01	8.115e+01	1.511e-01
pat-J	HLA-B07:02	3.098e+02	6.045e-01
pat-J	HLA-C07:02	1.130e-01	1.622e-03
pat-JPB3	HLA-A02:01	8.653e+01	2.427e-01
pat-JPB3	HLA-A11:01	3.436e+01	1.036e-01
pat-JPB3	HLA-B27:05	2.242e+02	5.796e-01
pat-JPB3	HLA-B56:01	2.289e+01	7.415e-02
pat-JT2	HLA-A11:01	1.005e+02	4.094e-01
pat-JT2	HLA-B18:03	1.164e+00	7.479e-03
pat-JT2	HLA-B35:01	1.593e+02	5.832e-01
pat-M	HLA-A03:01	1.371e+02	2.608e-01
pat-M	HLA-A29:02	1.794e+01	4.134e-02
pat-M	HLA-B08:01	1.053e+02	2.015e-01
pat-M	HLA-B44:03	2.563e+02	4.931e-01
pat-M	HLA-C07:01	4.105e-01	2.512e-03
pat-M	HLA-C16:01	7.673e-02	7.378e-04
pat-MA	HLA-A02:01	3.515e+02	4.274e-01
pat-MA	HLA-A29:02	1.573e+01	2.461e-02
pat-MA	HLA-B44:03	2.831e+02	3.576e-01
pat-MA	HLA-B57:01	1.413e+02	1.844e-01
pat-MA	HLA-C07:01	6.996e-01	3.289e-03
pat-MA	HLA-C16:01	6.105e-01	2.676e-03
pat-ML	HLA-A02:01	1.914e+02	3.112e-01
pat-ML	HLA-A11:01	7.392e+01	1.221e-01
pat-ML	HLA-B40:01	1.013e+02	1.637e-01
pat-ML	HLA-B44:03	2.514e+02	4.030e-01
pat-NS2	HLA-A02:01	2.154e+01	1.994e-01
pat-NS2	HLA-B13:02	9.464e+01	7.420e-01
pat-NS2	HLA-B41:01	4.820e+00	5.860e-02
pat-NT	HLA-A01:01	2.353e+01	6.557e-02
pat-NT	HLA-A32:01	4.116e+01	1.232e-01
pat-NT	HLA-B08:01	3.763e+02	8.113e-01
pat-PF1	HLA-A01:01	5.615e+01	6.947e-02
pat-PF1	HLA-A02:01	2.925e+02	2.890e-01
pat-PF1	HLA-B07:02	3.222e+02	3.474e-01
pat-PF1	HLA-B44:03	2.726e+02	2.913e-01
pat-PF1	HLA-C07:02	2.202e-01	1.350e-03
pat-PF1	HLA-C16:01	2.490e-01	1.437e-03
pat-R	HLA-A03:01	9.565e+01	1.934e-01
pat-R	HLA-A29:02	1.330e+01	3.329e-02
pat-R	HLA-B08:01	1.147e+02	2.291e-01
pat-R	HLA-B44:03	2.690e+02	5.416e-01
pat-R	HLA-C07:01	2.918e-01	1.980e-03
pat-R	HLA-C16:01	5.831e-02	6.136e-04
pat-RT	HLA-A01:01	3.267e+01	8.132e-02
pat-RT	HLA-A02:01	2.907e+02	5.343e-01
pat-RT	HLA-B18:01	2.799e+01	6.166e-02
pat-RT	HLA-B39:24	1.569e+02	3.039e-01
pat-RT	HLA-C05:01	6.846e-01	5.881e-03
pat-RT	HLA-C07:01	3.084e+00	1.301e-02
pat-SR	HLA-A02:01	2.603e+02	4.653e-01
pat-SR	HLA-A23:01	5.037e+00	2.066e-02
pat-SR	HLA-B18:01	8.503e+01	1.731e-01
pat-SR	HLA-B44:03	1.826e+02	3.409e-01
pat-ST	HLA-A03:01	4.673e+01	1.851e-01
pat-ST	HLA-A24:02	8.854e-01	7.005e-03
pat-ST	HLA-B07:02	4.775e+01	2.011e-01
pat-ST	HLA-B27:05	1.586e+02	6.068e-01
