sample	hla	p_ijk	pi
Line.8	HLA-B08:01	3.761e+02	9.411e-01
Line.8	HLA-C07:01	1.624e+00	1.315e-02
Line.9	HLA-A01:01	1.544e+02	3.244e-01
Line.9	HLA-A24:02	2.759e+00	1.033e-02
Line.9	HLA-B08:01	4.585e+01	8.468e-02
Line.9	HLA-B18:01	2.973e+02	5.606e-01
Line.9	HLA-C07:01	4.618e+00	2.002e-02
MAVER-1	HLA-A24:02	5.216e+00	8.855e-03
MAVER-1	HLA-A26:01	8.973e+02	5.813e-01
MAVER-1	HLA-B38:01	5.918e+02	3.962e-01
MAVER-1	HLA-B44:02	9.473e+00	1.281e-02
MAVER-1	HLA-C05:01	1.442e-01	6.099e-04
MAVER-1	HLA-C12:03	2.246e-02	1.990e-04
MD155	HLA-A02:01	1.086e+02	1.327e-01
MD155	HLA-A24:02	4.886e+00	1.341e-02
MD155	HLA-B15:01	7.169e+02	7.949e-01
MD155	HLA-B18:01	4.045e+01	5.745e-02
MD155	HLA-C03:03	3.408e-02	3.228e-04
MD155	HLA-C07:01	8.545e-02	1.211e-03
Mel-12	HLA-A01:01	5.249e+01	9.407e-02
Mel-12	HLA-B08:01	7.111e+02	9.036e-01
Mel-12	HLA-C07:01	4.290e-01	2.334e-03
Mel-15	HLA-A03:01	1.096e+02	3.353e-02
Mel-15	HLA-A68:01	4.245e+03	9.328e-01
Mel-15	HLA-B27:05	9.363e+01	3.209e-02
Mel-15	HLA-B35:03	6.806e-01	1.463e-03
Mel-15	HLA-C02:02	1.451e-02	8.713e-05
Mel-15	HLA-C04:01	4.504e-03	5.059e-05
Mel-16	HLA-A01:01	1.827e+02	9.638e-02
Mel-16	HLA-A24:02	2.473e+01	1.916e-02
Mel-16	HLA-B07:02	5.614e+02	2.356e-01
Mel-16	HLA-B08:01	1.646e+03	6.456e-01
Mel-16	HLA-C07:01	6.297e-01	1.506e-03
Mel-16	HLA-C07:02	4.358e-01	1.734e-03
Mel-5	HLA-A01:01	3.696e+01	5.671e-02
Mel-5	HLA-A25:01	2.625e+00	9.129e-03
Mel-5	HLA-B08:01	8.754e+02	8.823e-01
Mel-5	HLA-B18:01	3.905e+01	5.184e-02
Mel-624	HLA-A02:01	2.353e+01	5.588e-02
Mel-624	HLA-A03:01	2.198e+02	4.639e-01
Mel-624	HLA-B07:02	4.528e-01	1.167e-03
Mel-624	HLA-B14:01	8.302e-03	1.594e-04
Mel-624	HLA-C07:02	1.608e-03	9.129e-05
Mel-624	HLA-C08:01	2.312e+02	4.788e-01
Mel-8	HLA-A01:01	4.829e+01	5.091e-02
Mel-8	HLA-A03:01	6.921e+02	5.244e-01
Mel-8	HLA-B07:02	2.712e+02	2.124e-01
Mel-8	HLA-B08:01	2.782e+02	2.113e-01
Mel-8	HLA-C07:01	1.341e-01	6.759e-04
Mel-8	HLA-C07:02	3.596e-02	3.816e-04
PD42	HLA-A02:06	1.146e+00	5.373e-03
PD42	HLA-A24:02	9.239e-01	4.787e-03
PD42	HLA-B07:02	1.771e+02	3.615e-01
PD42	HLA-B55:01	3.288e+02	6.270e-01
PD42	HLA-C01:02	1.810e-02	3.379e-04
PD42	HLA-C07:02	3.060e-02	1.008e-03
RA957	HLA-A02:20	7.843e-02	4.020e-04
RA957	HLA-A68:01	2.246e+03	9.864e-01
RA957	HLA-B35:03	6.056e-01	2.054e-03
RA957	HLA-B39:01	1.004e+01	1.086e-02
RA957	HLA-C04:01	2.076e-02	1.433e-04
RA957	HLA-C07:02	1.172e-02	1.699e-04
RPMI8226	HLA-A30:01	8.429e+02	9.478e-01
RPMI8226	HLA-A68:02	1.972e+01	3.629e-02
RPMI8226	HLA-B15:03	4.824e+00	1.056e-02
RPMI8226	HLA-B15:10	4.606e-01	4.786e-03
RPMI8226	HLA-C02:10	4.135e-02	3.610e-04
RPMI8226	HLA-C03:04	2.205e-02	2.244e-04
SK-Mel-5	HLA-A02:01	2.455e+02	3.826e-01
SK-Mel-5	HLA-A11:01	3.982e+02	5.785e-01
SK-Mel-5	HLA-B40:01	1.828e+01	3.840e-02
SK-Mel-5	HLA-C03:03	3.454e-02	5.123e-04
T98G	HLA-A02:01	1.639e+03	8.051e-01
T98G	HLA-B39:06	3.364e+02	1.943e-01
T98G	HLA-C07:02	5.669e-02	5.537e-04
THP-1	HLA-A02:01	2.967e+02	2.929e-01
THP-1	HLA-A24:02	1.766e+01	3.076e-02
THP-1	HLA-B15:11	2.370e+02	2.326e-01
THP-1	HLA-B35:01	4.726e+02	4.429e-01
THP-1	HLA-C03:03	1.766e-01	8.157e-04
TIL1	HLA-A02:01	3.187e+02	3.250e-01
TIL1	HLA-B18:01	9.246e+00	1.426e-02
TIL1	HLA-B38:01	7.226e+02	6.580e-01
TIL1	HLA-C05:01	4.920e-01	2.766e-03
TIL3	HLA-A01:01	1.003e+02	7.027e-02
TIL3	HLA-A23:01	3.486e+01	3.004e-02
TIL3	HLA-B07:02	7.620e+02	4.168e-01
TIL3	HLA-B15:01	8.977e+02	4.807e-01
TIL3	HLA-C12:03	9.813e-02	4.706e-04
TIL3	HLA-C14:02	9.602e-01	1.817e-03
U-87	HLA-A02:01	2.258e+03	9.656e-01
U-87	HLA-B44:02	3.112e+01	2.687e-02
U-87	HLA-C05:01	4.816e+00	7.540e-03
pat-AC2	HLA-A03:01	9.261e+01	3.124e-01
pat-AC2	HLA-A32:01	5.618e+00	2.916e-02
pat-AC2	HLA-B27:05	1.195e+02	4.185e-01
pat-AC2	HLA-B45:01	6.428e+01	2.399e-01
pat-C	HLA-A02:01	5.692e+01	1.055e-01
pat-C	HLA-A03:01	1.680e+02	2.857e-01
pat-C	HLA-B07:02	3.560e+02	6.080e-01
pat-C	HLA-C07:02	1.962e-02	7.418e-04
pat-CELG	HLA-A02:01	3.180e+01	6.013e-02
pat-CELG	HLA-A24:02	3.310e+00	1.208e-02
pat-CELG	HLA-B15:01	1.257e+02	2.129e-01
pat-CELG	HLA-B73:01	5.451e+02	7.124e-01
pat-CELG	HLA-C03:03	1.489e-02	2.187e-04
pat-CELG	HLA-C15:05	9.283e-02	2.284e-03
pat-CP2	HLA-A11:01	3.129e+02	9.021e-01
pat-CP2	HLA-B14:02	5.663e+00	3.653e-02
pat-CP2	HLA-B44:02	1.239e+01	6.139e-02
pat-FL	HLA-A03:01	3.426e+02	4.589e-01
pat-FL	HLA-A11:01	1.845e+02	2.482e-01
pat-FL	HLA-B44:03	1.311e+02	2.037e-01
pat-FL	HLA-B50:01	4.980e+01	8.922e-02
pat-J	HLA-A02:01	3.757e+01	8.139e-02
pat-J	HLA-A03:01	1.461e+02	2.895e-01
pat-J	HLA-B07:02	3.213e+02	6.287e-01
pat-J	HLA-C07:02	8.636e-03	4.231e-04
pat-JPB3	HLA-A02:01	8.324e+01	2.006e-01
pat-JPB3	HLA-A11:01	1.232e+02	2.941e-01
pat-JPB3	HLA-B27:05	1.889e+02	4.420e-01
pat-JPB3	HLA-B56:01	2.260e+01	6.322e-02
pat-JT2	HLA-A11:01	2.038e+02	7.101e-01
pat-JT2	HLA-B18:03	6.344e-01	4.429e-03
pat-JT2	HLA-B35:01	7.955e+01	2.855e-01
pat-M	HLA-A03:01	1.967e+02	4.137e-01
pat-M	HLA-A29:02	7.553e+00	2.105e-02
pat-M	HLA-B08:01	1.526e+02	3.226e-01
pat-M	HLA-B44:03	9.914e+01	2.417e-01
pat-M	HLA-C07:01	1.324e-02	4.921e-04
pat-M	HLA-C16:01	2.954e-02	4.212e-04
pat-MA	HLA-A02:01	3.026e+02	3.968e-01
pat-MA	HLA-A29:02	2.930e+01	4.736e-02
pat-MA	HLA-B44:03	2.836e+02	4.006e-01
pat-MA	HLA-B57:01	1.079e+02	1.522e-01
pat-MA	HLA-C07:01	3.785e-02	7.465e-04
pat-MA	HLA-C16:01	5.921e-01	2.205e-03
pat-ML	HLA-A02:01	1.616e+02	2.534e-01
pat-ML	HLA-A11:01	2.537e+02	3.718e-01
pat-ML	HLA-B40:01	6.857e+01	1.203e-01
pat-ML	HLA-B44:03	1.502e+02	2.545e-01
pat-NS2	HLA-A02:01	2.254e+01	1.943e-01
pat-NS2	HLA-B13:02	9.961e+01	7.360e-01
pat-NS2	HLA-B41:01	5.854e+00	6.970e-02
pat-NT	HLA-A01:01	1.017e+01	3.441e-02
pat-NT	HLA-A32:01	1.420e+01	4.855e-02
pat-NT	HLA-B08:01	4.206e+02	9.170e-01
pat-PF1	HLA-A01:01	3.874e+01	5.229e-02
pat-PF1	HLA-A02:01	1.426e+02	1.460e-01
pat-PF1	HLA-B07:02	6.026e+02	5.950e-01
pat-PF1	HLA-B44:03	1.801e+02	2.056e-01
pat-PF1	HLA-C07:02	3.512e-02	6.615e-04
pat-PF1	HLA-C16:01	4.758e-02	4.138e-04
pat-R	HLA-A03:01	1.470e+02	3.176e-01
pat-R	HLA-A29:02	7.721e+00	2.193e-02
pat-R	HLA-B08:01	1.809e+02	3.895e-01
pat-R	HLA-B44:03	1.103e+02	2.700e-01
pat-R	HLA-C07:01	1.108e-02	4.408e-04
pat-R	HLA-C16:01	3.196e-02	4.573e-04
pat-RT	HLA-A01:01	3.660e+01	9.490e-02
pat-RT	HLA-A02:01	2.120e+02	3.958e-01
pat-RT	HLA-B18:01	5.817e+01	1.283e-01
pat-RT	HLA-B39:24	1.825e+02	3.707e-01
pat-RT	HLA-C05:01	1.218e+00	6.056e-03
pat-RT	HLA-C07:01	5.758e-01	4.235e-03
pat-SR	HLA-A02:01	2.713e+02	4.823e-01
pat-SR	HLA-A23:01	1.993e+01	5.580e-02
pat-SR	HLA-B18:01	7.832e+01	1.616e-01
pat-SR	HLA-B44:03	1.554e+02	3.002e-01
pat-ST	HLA-A03:01	4.659e+01	1.973e-01
pat-ST	HLA-A24:02	3.633e-01	4.081e-03
pat-ST	HLA-B07:02	3.900e+01	1.746e-01
pat-ST	HLA-B27:05	1.521e+02	6.240e-01
