sample	hla	p_ijk	pi
Line.8	HLA-A01:01	8.211e+00	4.070e-02
Line.8	HLA-A24:02	1.218e+00	9.243e-03
Line.8	HLA-B08:01	3.467e+02	9.394e-01
Line.8	HLA-C07:01	9.163e-01	1.062e-02
Line.9	HLA-A01:01	1.319e+02	2.849e-01
Line.9	HLA-A24:02	1.422e+00	5.887e-03
Line.9	HLA-B08:01	2.167e+01	4.063e-02
Line.9	HLA-B18:01	3.413e+02	6.536e-01
Line.9	HLA-C07:01	2.666e+00	1.497e-02
MAVER-1	HLA-A24:02	2.227e+00	4.761e-03
MAVER-1	HLA-A26:01	7.905e+02	5.063e-01
MAVER-1	HLA-B38:01	6.805e+02	4.650e-01
MAVER-1	HLA-B44:02	1.943e+01	2.285e-02
MAVER-1	HLA-C05:01	2.742e-01	9.088e-04
MAVER-1	HLA-C12:03	8.703e-03	1.458e-04
MD155	HLA-A02:01	1.130e+02	1.295e-01
MD155	HLA-A24:02	2.534e+00	8.734e-03
MD155	HLA-B15:01	6.752e+02	7.619e-01
MD155	HLA-B18:01	7.617e+01	9.846e-02
MD155	HLA-C03:03	4.293e-02	3.291e-04
MD155	HLA-C07:01	3.917e-02	1.124e-03
Mel-12	HLA-A01:01	1.238e+02	1.985e-01
Mel-12	HLA-B08:01	6.380e+02	7.996e-01
Mel-12	HLA-C07:01	2.005e-01	1.886e-03
Mel-15	HLA-A03:01	9.475e+01	3.029e-02
Mel-15	HLA-A68:01	4.299e+03	9.387e-01
Mel-15	HLA-B27:05	7.687e+01	2.873e-02
Mel-15	HLA-B35:03	9.278e-01	2.085e-03
Mel-15	HLA-C02:02	1.264e-02	9.847e-05
Mel-15	HLA-C04:01	8.311e-03	6.308e-05
Mel-16	HLA-A01:01	2.846e+02	1.425e-01
Mel-16	HLA-A24:02	2.258e+01	1.755e-02
Mel-16	HLA-B07:02	4.610e+02	1.996e-01
Mel-16	HLA-B08:01	1.640e+03	6.384e-01
Mel-16	HLA-C07:01	2.914e-01	1.132e-03
Mel-16	HLA-C07:02	2.258e-01	9.110e-04
Mel-5	HLA-A01:01	1.280e+02	1.585e-01
Mel-5	HLA-A25:01	8.612e-01	7.450e-03
Mel-5	HLA-B08:01	8.143e+02	7.669e-01
Mel-5	HLA-B18:01	5.779e+01	6.717e-02
Mel-624	HLA-A02:01	2.513e+01	5.669e-02
Mel-624	HLA-A03:01	1.900e+02	4.042e-01
Mel-624	HLA-B07:02	9.326e-01	2.494e-03
Mel-624	HLA-B14:01	8.533e-03	1.853e-04
Mel-624	HLA-C07:02	1.509e-03	9.840e-05
Mel-624	HLA-C08:01	2.709e+02	5.363e-01
Mel-8	HLA-A01:01	1.149e+02	1.095e-01
Mel-8	HLA-A03:01	4.923e+02	3.777e-01
Mel-8	HLA-B07:02	3.262e+02	2.641e-01
Mel-8	HLA-B08:01	3.215e+02	2.479e-01
Mel-8	HLA-C07:01	6.455e-02	5.701e-04
Mel-8	HLA-C07:02	2.480e-02	2.581e-04
PD42	HLA-A02:06	1.192e+00	5.528e-03
PD42	HLA-A24:02	7.378e-01	3.887e-03
PD42	HLA-B07:02	1.258e+02	2.715e-01
PD42	HLA-B55:01	3.922e+02	7.182e-01
PD42	HLA-C01:02	2.520e-02	4.415e-04
PD42	HLA-C07:02	1.350e-02	4.857e-04
RA957	HLA-A02:20	2.514e-02	3.073e-04
RA957	HLA-A68:01	2.213e+03	9.836e-01
RA957	HLA-B35:03	7.039e-01	2.577e-03
RA957	HLA-B39:01	1.093e+01	1.320e-02
RA957	HLA-C04:01	1.848e-02	1.276e-04
RA957	HLA-C07:02	1.273e-02	1.809e-04
RPMI8226	HLA-A30:01	8.357e+02	8.993e-01
RPMI8226	HLA-A68:02	3.363e+01	6.265e-02
RPMI8226	HLA-B15:03	8.839e+00	1.976e-02
RPMI8226	HLA-B15:10	2.715e+00	1.723e-02
RPMI8226	HLA-C02:10	6.426e-02	5.918e-04
RPMI8226	HLA-C03:04	6.193e-02	4.360e-04
SK-Mel-5	HLA-A02:01	3.586e+02	5.287e-01
SK-Mel-5	HLA-A11:01	2.834e+02	4.175e-01
SK-Mel-5	HLA-B40:01	3.300e+01	5.344e-02
SK-Mel-5	HLA-C03:03	3.542e-02	4.174e-04
T98G	HLA-A02:01	1.653e+03	7.903e-01
T98G	HLA-B39:06	3.608e+02	2.092e-01
T98G	HLA-C07:02	4.810e-02	4.759e-04
THP-1	HLA-A02:01	3.119e+02	2.699e-01
THP-1	HLA-A24:02	1.987e+01	3.092e-02
THP-1	HLA-B15:11	2.957e+02	2.681e-01
THP-1	HLA-B35:01	5.003e+02	4.301e-01
THP-1	HLA-C03:03	2.829e-01	1.038e-03
TIL1	HLA-A02:01	2.925e+02	2.712e-01
TIL1	HLA-B18:01	1.713e+01	2.359e-02
TIL1	HLA-B38:01	7.799e+02	7.024e-01
TIL1	HLA-C05:01	4.991e-01	2.813e-03
TIL3	HLA-A01:01	1.269e+02	8.587e-02
TIL3	HLA-A23:01	5.825e+00	9.264e-03
TIL3	HLA-B07:02	6.490e+02	3.713e-01
TIL3	HLA-B15:01	9.777e+02	5.321e-01
TIL3	HLA-C12:03	1.071e-01	6.158e-04
TIL3	HLA-C14:02	4.761e-01	9.036e-04
U-87	HLA-A02:01	2.301e+03	9.565e-01
U-87	HLA-B44:02	4.479e+01	3.525e-02
U-87	HLA-C05:01	5.823e+00	8.221e-03
pat-AC2	HLA-A03:01	1.104e+02	3.415e-01
pat-AC2	HLA-A32:01	1.017e+01	4.867e-02
pat-AC2	HLA-B27:05	8.426e+01	3.076e-01
pat-AC2	HLA-B45:01	9.218e+01	3.022e-01
pat-C	HLA-A02:01	1.340e+01	2.498e-02
pat-C	HLA-A03:01	1.285e+02	2.068e-01
pat-C	HLA-B07:02	4.641e+02	7.680e-01
pat-C	HLA-C07:02	5.372e-03	2.411e-04
pat-CELG	HLA-A02:01	1.907e+01	3.771e-02
pat-CELG	HLA-A24:02	2.032e+00	8.762e-03
pat-CELG	HLA-B15:01	1.101e+02	1.805e-01
pat-CELG	HLA-B73:01	6.274e+02	7.684e-01
pat-CELG	HLA-C03:03	1.428e-02	1.954e-04
pat-CELG	HLA-C15:05	3.739e-01	4.474e-03
pat-CP2	HLA-A11:01	3.391e+02	8.410e-01
pat-CP2	HLA-B14:02	1.445e+01	6.354e-02
pat-CP2	HLA-B44:02	2.441e+01	9.550e-02
pat-FL	HLA-A03:01	3.378e+02	4.407e-01
pat-FL	HLA-A11:01	1.338e+02	1.851e-01
pat-FL	HLA-B44:03	1.830e+02	2.602e-01
pat-FL	HLA-B50:01	7.645e+01	1.139e-01
pat-J	HLA-A02:01	1.400e+01	2.890e-02
pat-J	HLA-A03:01	1.347e+02	2.491e-01
pat-J	HLA-B07:02	3.773e+02	7.217e-01
pat-J	HLA-C07:02	5.602e-03	2.790e-04
pat-JPB3	HLA-A02:01	7.245e+01	1.798e-01
pat-JPB3	HLA-A11:01	1.037e+02	2.588e-01
pat-JPB3	HLA-B27:05	1.736e+02	4.635e-01
pat-JPB3	HLA-B56:01	3.125e+01	9.778e-02
pat-JT2	HLA-A11:01	2.071e+02	6.681e-01
pat-JT2	HLA-B18:03	6.390e-01	4.183e-03
pat-JT2	HLA-B35:01	9.828e+01	3.278e-01
pat-M	HLA-A03:01	1.644e+02	3.215e-01
pat-M	HLA-A29:02	1.092e+01	2.951e-02
pat-M	HLA-B08:01	1.572e+02	3.051e-01
pat-M	HLA-B44:03	1.664e+02	3.433e-01
pat-M	HLA-C07:01	9.968e-03	3.594e-04
pat-M	HLA-C16:01	1.825e-02	2.640e-04
pat-MA	HLA-A02:01	2.364e+02	3.004e-01
pat-MA	HLA-A29:02	2.116e+01	3.556e-02
pat-MA	HLA-B44:03	3.502e+02	4.688e-01
pat-MA	HLA-B57:01	1.315e+02	1.918e-01
pat-MA	HLA-C07:01	4.917e-02	9.702e-04
pat-MA	HLA-C16:01	6.708e-01	2.427e-03
pat-ML	HLA-A02:01	1.329e+02	2.094e-01
pat-ML	HLA-A11:01	1.498e+02	2.366e-01
pat-ML	HLA-B40:01	6.509e+01	1.096e-01
pat-ML	HLA-B44:03	2.743e+02	4.443e-01
pat-NS2	HLA-A02:01	2.273e+01	2.050e-01
pat-NS2	HLA-B13:02	7.538e+01	5.851e-01
pat-NS2	HLA-B41:01	2.490e+01	2.099e-01
pat-NT	HLA-A01:01	2.467e+01	7.641e-02
pat-NT	HLA-A32:01	1.443e+01	5.662e-02
pat-NT	HLA-B08:01	3.719e+02	8.670e-01
pat-PF1	HLA-A01:01	9.023e+01	1.135e-01
pat-PF1	HLA-A02:01	6.278e+01	6.485e-02
pat-PF1	HLA-B07:02	5.516e+02	5.774e-01
pat-PF1	HLA-B44:03	2.143e+02	2.432e-01
pat-PF1	HLA-C07:02	1.750e-02	3.093e-04
pat-PF1	HLA-C16:01	1.344e-01	7.784e-04
pat-R	HLA-A03:01	1.307e+02	2.706e-01
pat-R	HLA-A29:02	9.998e+00	2.806e-02
pat-R	HLA-B08:01	1.602e+02	3.244e-01
pat-R	HLA-B44:03	1.741e+02	3.763e-01
pat-R	HLA-C07:01	7.119e-03	2.972e-04
pat-R	HLA-C16:01	2.129e-02	3.084e-04
pat-RT	HLA-A01:01	8.523e+01	2.062e-01
pat-RT	HLA-A02:01	1.588e+02	2.875e-01
pat-RT	HLA-B18:01	4.494e+01	1.031e-01
pat-RT	HLA-B39:24	1.891e+02	3.952e-01
pat-RT	HLA-C05:01	6.531e-01	4.550e-03
pat-RT	HLA-C07:01	2.626e-01	3.402e-03
pat-SR	HLA-A02:01	2.059e+02	3.814e-01
pat-SR	HLA-A23:01	3.164e+00	1.632e-02
pat-SR	HLA-B18:01	8.689e+01	1.914e-01
pat-SR	HLA-B44:03	2.080e+02	4.108e-01
pat-ST	HLA-A03:01	5.850e+01	2.196e-01
pat-ST	HLA-A24:02	1.295e+00	8.149e-03
pat-ST	HLA-B07:02	4.900e+01	1.955e-01
pat-ST	HLA-B27:05	1.512e+02	5.768e-01
