sample	hla	p_ijk	pi
Line.8	HLA-A24:02	2.061e+00	1.147e-02
Line.8	HLA-B08:01	3.329e+02	9.067e-01
Line.8	HLA-C07:01	8.831e+00	4.003e-02
Line.9	HLA-A01:01	1.496e+02	3.133e-01
Line.9	HLA-A24:02	3.674e+00	1.169e-02
Line.9	HLA-B08:01	3.167e+01	6.204e-02
Line.9	HLA-B18:01	2.812e+02	5.492e-01
Line.9	HLA-C07:01	2.493e+01	6.376e-02
MAVER-1	HLA-A24:02	7.426e+00	1.097e-02
MAVER-1	HLA-A26:01	7.435e+02	4.900e-01
MAVER-1	HLA-B38:01	7.041e+02	4.755e-01
MAVER-1	HLA-B44:02	2.053e+01	2.223e-02
MAVER-1	HLA-C05:01	4.234e-01	1.017e-03
MAVER-1	HLA-C12:03	3.617e-02	2.090e-04
MD155	HLA-A02:01	2.239e+02	2.484e-01
MD155	HLA-A24:02	5.774e+00	1.397e-02
MD155	HLA-B15:01	5.715e+02	6.569e-01
MD155	HLA-B18:01	5.832e+01	7.811e-02
MD155	HLA-C03:03	4.256e-02	3.040e-04
MD155	HLA-C07:01	4.060e-01	2.334e-03
Mel-12	HLA-A01:01	5.159e+01	8.675e-02
Mel-12	HLA-B08:01	7.048e+02	9.076e-01
Mel-12	HLA-C07:01	1.643e+00	5.650e-03
Mel-15	HLA-A03:01	1.275e+02	4.064e-02
Mel-15	HLA-A68:01	3.990e+03	9.348e-01
Mel-15	HLA-B27:05	5.573e+01	2.170e-02
Mel-15	HLA-B35:03	2.611e+00	2.662e-03
Mel-15	HLA-C02:02	1.549e-02	8.606e-05
Mel-15	HLA-C04:01	6.530e-03	5.985e-05
Mel-16	HLA-A01:01	2.299e+02	1.101e-01
Mel-16	HLA-A24:02	4.577e+01	2.708e-02
Mel-16	HLA-B07:02	4.984e+02	2.121e-01
Mel-16	HLA-B08:01	1.645e+03	6.457e-01
Mel-16	HLA-C07:01	2.572e+00	2.842e-03
Mel-16	HLA-C07:02	1.185e+00	2.095e-03
Mel-5	HLA-A01:01	6.031e+01	7.998e-02
Mel-5	HLA-A25:01	5.016e+00	1.165e-02
Mel-5	HLA-B08:01	8.419e+02	8.580e-01
Mel-5	HLA-B18:01	4.075e+01	5.042e-02
Mel-624	HLA-A02:01	2.734e+01	6.217e-02
Mel-624	HLA-A03:01	1.898e+02	4.028e-01
Mel-624	HLA-B07:02	3.109e-01	8.161e-04
Mel-624	HLA-B14:01	1.078e-02	2.328e-04
Mel-624	HLA-C07:02	2.427e-03	1.005e-04
Mel-624	HLA-C08:01	2.685e+02	5.339e-01
Mel-8	HLA-A01:01	5.631e+01	5.804e-02
Mel-8	HLA-A03:01	6.521e+02	5.079e-01
Mel-8	HLA-B07:02	2.362e+02	1.984e-01
Mel-8	HLA-B08:01	2.806e+02	2.335e-01
Mel-8	HLA-C07:01	7.060e-01	1.580e-03
Mel-8	HLA-C07:02	1.048e-01	5.364e-04
PD42	HLA-A02:06	1.959e+01	4.187e-02
PD42	HLA-A24:02	3.689e+00	1.125e-02
PD42	HLA-B07:02	2.067e+02	3.949e-01
PD42	HLA-B55:01	3.196e+02	5.491e-01
PD42	HLA-C01:02	3.090e-01	1.435e-03
PD42	HLA-C07:02	1.886e-01	1.442e-03
RA957	HLA-A02:20	1.119e-01	4.950e-04
RA957	HLA-A68:01	2.090e+03	9.794e-01
RA957	HLA-B35:03	2.042e+00	3.757e-03
RA957	HLA-B39:01	1.456e+01	1.598e-02
RA957	HLA-C04:01	1.332e-02	1.253e-04
RA957	HLA-C07:02	2.312e-02	2.210e-04
RPMI8226	HLA-A30:01	8.459e+02	8.988e-01
RPMI8226	HLA-A68:02	5.059e+01	7.690e-02
RPMI8226	HLA-B15:03	2.434e+00	7.141e-03
RPMI8226	HLA-B15:10	3.961e+00	1.617e-02
RPMI8226	HLA-C02:10	7.852e-02	5.186e-04
RPMI8226	HLA-C03:04	6.956e-02	4.267e-04
SK-Mel-5	HLA-A02:01	3.470e+02	5.464e-01
SK-Mel-5	HLA-A11:01	2.631e+02	4.028e-01
SK-Mel-5	HLA-B40:01	2.590e+01	5.033e-02
SK-Mel-5	HLA-C03:03	3.018e-02	4.081e-04
T98G	HLA-A02:01	1.666e+03	8.003e-01
T98G	HLA-B39:06	3.542e+02	1.991e-01
T98G	HLA-C07:02	6.809e-02	5.489e-04
THP-1	HLA-A02:01	3.523e+02	3.014e-01
THP-1	HLA-A24:02	1.688e+01	2.695e-02
THP-1	HLA-B15:11	3.173e+02	2.831e-01
THP-1	HLA-B35:01	4.511e+02	3.873e-01
THP-1	HLA-C03:03	3.739e-01	1.225e-03
TIL1	HLA-A02:01	3.774e+02	3.352e-01
TIL1	HLA-B18:01	1.005e+01	1.429e-02
TIL1	HLA-B38:01	7.360e+02	6.449e-01
TIL1	HLA-C05:01	2.547e+00	5.598e-03
TIL3	HLA-A01:01	1.408e+02	9.405e-02
TIL3	HLA-A23:01	3.561e+01	2.986e-02
TIL3	HLA-B07:02	7.741e+02	4.425e-01
TIL3	HLA-B15:01	7.442e+02	4.282e-01
TIL3	HLA-C12:03	3.923e-01	1.035e-03
TIL3	HLA-C14:02	3.932e+00	4.360e-03
U-87	HLA-A02:01	2.285e+03	9.684e-01
U-87	HLA-B44:02	2.922e+01	2.299e-02
U-87	HLA-C05:01	6.701e+00	8.651e-03
pat-AC2	HLA-A03:01	8.885e+01	3.001e-01
pat-AC2	HLA-A32:01	3.393e+01	1.379e-01
pat-AC2	HLA-B27:05	5.851e+01	2.140e-01
pat-AC2	HLA-B45:01	1.007e+02	3.480e-01
pat-C	HLA-A02:01	9.089e+01	1.477e-01
pat-C	HLA-A03:01	1.112e+02	1.803e-01
pat-C	HLA-B07:02	3.989e+02	6.713e-01
pat-C	HLA-C07:02	4.818e-02	7.103e-04
pat-CELG	HLA-A02:01	5.431e+01	8.436e-02
pat-CELG	HLA-A24:02	3.416e+00	1.084e-02
pat-CELG	HLA-B15:01	7.457e+01	1.199e-01
pat-CELG	HLA-B73:01	6.622e+02	7.790e-01
pat-CELG	HLA-C03:03	2.031e-02	2.089e-04
pat-CELG	HLA-C15:05	5.221e-01	5.689e-03
pat-CP2	HLA-A11:01	3.074e+02	8.734e-01
pat-CP2	HLA-B14:02	1.323e+01	6.490e-02
pat-CP2	HLA-B44:02	1.334e+01	6.171e-02
pat-FL	HLA-A03:01	3.834e+02	5.065e-01
pat-FL	HLA-A11:01	1.688e+02	2.270e-01
pat-FL	HLA-B44:03	9.100e+01	1.457e-01
pat-FL	HLA-B50:01	7.974e+01	1.208e-01
pat-J	HLA-A02:01	6.167e+01	1.164e-01
pat-J	HLA-A03:01	8.888e+01	1.675e-01
pat-J	HLA-B07:02	3.724e+02	7.153e-01
pat-J	HLA-C07:02	5.370e-02	8.785e-04
pat-JPB3	HLA-A02:01	1.211e+02	3.064e-01
pat-JPB3	HLA-A11:01	1.309e+02	3.210e-01
pat-JPB3	HLA-B27:05	1.155e+02	3.047e-01
pat-JPB3	HLA-B56:01	2.344e+01	6.795e-02
pat-JT2	HLA-A11:01	1.743e+02	5.787e-01
pat-JT2	HLA-B18:03	1.007e+00	6.532e-03
pat-JT2	HLA-B35:01	1.287e+02	4.147e-01
pat-M	HLA-A03:01	1.839e+02	3.670e-01
pat-M	HLA-A29:02	1.710e+01	4.426e-02
pat-M	HLA-B08:01	1.766e+02	3.648e-01
pat-M	HLA-B44:03	9.123e+01	2.223e-01
pat-M	HLA-C07:01	1.556e-01	1.366e-03
pat-M	HLA-C16:01	2.437e-02	3.449e-04
pat-MA	HLA-A02:01	4.203e+02	5.707e-01
pat-MA	HLA-A29:02	1.897e+01	3.356e-02
pat-MA	HLA-B44:03	1.713e+02	2.716e-01
pat-MA	HLA-B57:01	7.874e+01	1.201e-01
pat-MA	HLA-C07:01	3.211e-01	2.150e-03
pat-MA	HLA-C16:01	3.785e-01	1.891e-03
pat-ML	HLA-A02:01	2.571e+02	4.010e-01
pat-ML	HLA-A11:01	1.587e+02	2.448e-01
pat-ML	HLA-B40:01	7.711e+01	1.342e-01
pat-ML	HLA-B44:03	1.221e+02	2.201e-01
pat-NS2	HLA-A02:01	3.596e+01	2.819e-01
pat-NS2	HLA-B13:02	9.721e+01	6.773e-01
pat-NS2	HLA-B41:01	3.824e+00	4.084e-02
pat-NT	HLA-A01:01	9.739e+00	3.123e-02
pat-NT	HLA-A32:01	4.909e+01	1.302e-01
pat-NT	HLA-B08:01	3.752e+02	8.385e-01
pat-PF1	HLA-A01:01	5.070e+01	6.569e-02
pat-PF1	HLA-A02:01	2.108e+02	2.158e-01
pat-PF1	HLA-B07:02	5.340e+02	5.746e-01
pat-PF1	HLA-B44:03	1.122e+02	1.421e-01
pat-PF1	HLA-C07:02	1.937e-01	1.230e-03
pat-PF1	HLA-C16:01	8.360e-02	5.305e-04
pat-R	HLA-A03:01	1.468e+02	3.136e-01
pat-R	HLA-A29:02	1.244e+01	3.479e-02
pat-R	HLA-B08:01	1.756e+02	3.872e-01
pat-R	HLA-B44:03	1.020e+02	2.630e-01
pat-R	HLA-C07:01	1.164e-01	1.129e-03
pat-R	HLA-C16:01	1.640e-02	2.754e-04
pat-RT	HLA-A01:01	4.063e+01	9.068e-02
pat-RT	HLA-A02:01	3.216e+02	5.214e-01
pat-RT	HLA-B18:01	3.862e+01	8.115e-02
pat-RT	HLA-B39:24	1.571e+02	2.927e-01
pat-RT	HLA-C05:01	4.479e-01	3.423e-03
pat-RT	HLA-C07:01	2.520e+00	1.065e-02
pat-SR	HLA-A02:01	3.431e+02	5.630e-01
pat-SR	HLA-A23:01	2.329e+01	6.118e-02
pat-SR	HLA-B18:01	6.461e+01	1.290e-01
pat-SR	HLA-B44:03	1.320e+02	2.469e-01
pat-ST	HLA-A03:01	6.250e+01	2.404e-01
pat-ST	HLA-A24:02	3.073e+00	1.963e-02
pat-ST	HLA-B07:02	6.115e+01	2.516e-01
pat-ST	HLA-B27:05	1.233e+02	4.884e-01
