sample	hla	p_ijk	pi
Line.8	HLA-B08:01	2.559e+02	4.767e-01
Line.8	HLA-C07:01	2.981e+01	1.091e-01
Line.9	HLA-A01:01	2.189e+02	4.274e-01
Line.9	HLA-A24:02	2.044e+01	6.265e-02
Line.9	HLA-B08:01	3.012e+01	6.016e-02
Line.9	HLA-B18:01	1.971e+02	3.619e-01
Line.9	HLA-C07:01	3.846e+01	8.793e-02
MAVER-1	HLA-A24:02	1.082e+02	1.023e-01
MAVER-1	HLA-A26:01	5.925e+02	3.247e-01
MAVER-1	HLA-B38:01	6.530e+02	3.753e-01
MAVER-1	HLA-B44:02	1.352e+02	1.529e-01
MAVER-1	HLA-C05:01	9.268e+00	2.670e-02
MAVER-1	HLA-C12:03	5.900e+00	1.808e-02
MD155	HLA-A02:01	2.038e+02	2.174e-01
MD155	HLA-A24:02	7.308e+01	1.036e-01
MD155	HLA-B15:01	4.655e+02	4.743e-01
MD155	HLA-B18:01	1.105e+02	1.350e-01
MD155	HLA-C03:03	4.347e+00	2.251e-02
MD155	HLA-C07:01	1.374e+01	4.722e-02
Mel-12	HLA-A01:01	2.230e+02	3.350e-01
Mel-12	HLA-B08:01	5.228e+02	6.056e-01
Mel-12	HLA-C07:01	1.818e+01	5.937e-02
Mel-15	HLA-A03:01	6.492e+02	1.750e-01
Mel-15	HLA-A68:01	3.350e+03	5.965e-01
Mel-15	HLA-B27:05	3.639e+02	1.434e-01
Mel-15	HLA-B35:03	8.437e+01	6.702e-02
Mel-15	HLA-C02:02	1.385e+00	1.151e-02
Mel-15	HLA-C04:01	2.956e-01	6.604e-03
Mel-16	HLA-A01:01	5.696e+02	2.384e-01
Mel-16	HLA-A24:02	1.676e+02	9.214e-02
Mel-16	HLA-B07:02	6.429e+02	2.516e-01
Mel-16	HLA-B08:01	9.641e+02	3.376e-01
Mel-16	HLA-C07:01	3.308e+01	3.471e-02
Mel-16	HLA-C07:02	3.874e+01	4.554e-02
Mel-5	HLA-A01:01	2.192e+02	2.624e-01
Mel-5	HLA-A25:01	2.266e+01	7.021e-02
Mel-5	HLA-B08:01	5.977e+02	5.114e-01
Mel-5	HLA-B18:01	1.144e+02	1.560e-01
Mel-624	HLA-A02:01	6.220e+01	1.493e-01
Mel-624	HLA-A03:01	2.247e+02	4.614e-01
Mel-624	HLA-B07:02	4.605e+00	1.359e-02
Mel-624	HLA-B14:01	7.800e-01	1.078e-02
Mel-624	HLA-C07:02	4.119e-01	1.014e-02
Mel-624	HLA-C08:01	1.823e+02	3.548e-01
Mel-8	HLA-A01:01	1.924e+02	1.787e-01
Mel-8	HLA-A03:01	5.714e+02	3.762e-01
Mel-8	HLA-B07:02	2.983e+02	2.359e-01
Mel-8	HLA-B08:01	2.124e+02	1.713e-01
Mel-8	HLA-C07:01	9.251e+00	2.151e-02
Mel-8	HLA-C07:02	6.284e+00	1.628e-02
PD42	HLA-A02:06	2.591e+01	7.782e-02
PD42	HLA-A24:02	1.886e+01	5.970e-02
PD42	HLA-B07:02	2.258e+02	4.241e-01
PD42	HLA-B55:01	2.304e+02	3.813e-01
PD42	HLA-C01:02	9.417e-01	2.093e-02
PD42	HLA-C07:02	6.064e+00	3.611e-02
RA957	HLA-A02:20	9.969e+00	3.012e-02
RA957	HLA-A68:01	2.060e+03	7.325e-01
RA957	HLA-B35:03	5.707e+01	7.354e-02
RA957	HLA-B39:01	1.247e+02	1.340e-01
RA957	HLA-C04:01	7.176e-01	1.247e-02
RA957	HLA-C07:02	4.308e+00	1.745e-02
RPMI8226	HLA-A30:01	4.897e+02	4.341e-01
RPMI8226	HLA-A68:02	2.577e+02	2.653e-01
RPMI8226	HLA-B15:03	4.861e+01	1.024e-01
RPMI8226	HLA-B15:10	6.599e+01	1.499e-01
RPMI8226	HLA-C02:10	2.869e+00	2.869e-02
RPMI8226	HLA-C03:04	3.126e+00	1.953e-02
SK-Mel-5	HLA-A02:01	2.806e+02	3.905e-01
SK-Mel-5	HLA-A11:01	3.378e+02	4.614e-01
SK-Mel-5	HLA-B40:01	4.103e+01	1.136e-01
SK-Mel-5	HLA-C03:03	2.540e+00	3.451e-02
T98G	HLA-A02:01	1.737e+03	7.745e-01
T98G	HLA-B39:06	2.327e+02	1.799e-01
T98G	HLA-C07:02	5.775e+00	4.558e-02
THP-1	HLA-A02:01	3.907e+02	3.347e-01
THP-1	HLA-A24:02	1.220e+02	1.470e-01
THP-1	HLA-B15:11	2.223e+02	2.292e-01
THP-1	HLA-B35:01	2.789e+02	2.500e-01
THP-1	HLA-C03:03	1.015e+01	3.899e-02
TIL1	HLA-A02:01	3.963e+02	3.556e-01
TIL1	HLA-B18:01	8.752e+01	1.118e-01
TIL1	HLA-B38:01	5.505e+02	4.605e-01
TIL1	HLA-C05:01	1.662e+01	7.211e-02
TIL3	HLA-A01:01	3.805e+02	2.057e-01
TIL3	HLA-A23:01	1.104e+02	8.828e-02
TIL3	HLA-B07:02	7.183e+02	3.615e-01
TIL3	HLA-B15:01	5.498e+02	2.855e-01
TIL3	HLA-C12:03	1.908e+01	2.927e-02
TIL3	HLA-C14:02	1.789e+01	2.974e-02
U-87	HLA-A02:01	2.026e+03	7.077e-01
U-87	HLA-B44:02	1.905e+02	1.741e-01
U-87	HLA-C05:01	7.726e+01	1.182e-01
pat-AC2	HLA-A03:01	1.095e+02	3.024e-01
pat-AC2	HLA-A32:01	1.684e+01	1.295e-01
pat-AC2	HLA-B27:05	8.646e+01	3.028e-01
pat-AC2	HLA-B45:01	6.923e+01	2.653e-01
pat-C	HLA-A02:01	9.241e+01	1.467e-01
pat-C	HLA-A03:01	1.398e+02	2.125e-01
pat-C	HLA-B07:02	3.436e+02	6.069e-01
pat-C	HLA-C07:02	5.240e+00	3.387e-02
pat-CELG	HLA-A02:01	1.762e+02	2.116e-01
pat-CELG	HLA-A24:02	4.923e+01	1.153e-01
pat-CELG	HLA-B15:01	1.930e+02	3.166e-01
pat-CELG	HLA-B73:01	2.794e+02	2.752e-01
pat-CELG	HLA-C03:03	2.209e+00	1.848e-02
pat-CELG	HLA-C15:05	5.957e+00	6.286e-02
pat-CP2	HLA-A11:01	2.611e+02	5.755e-01
pat-CP2	HLA-B14:02	2.410e+01	1.665e-01
pat-CP2	HLA-B44:02	4.582e+01	2.581e-01
pat-FL	HLA-A03:01	2.505e+02	2.896e-01
pat-FL	HLA-A11:01	1.864e+02	2.246e-01
pat-FL	HLA-B44:03	1.584e+02	2.887e-01
pat-FL	HLA-B50:01	1.126e+02	1.971e-01
pat-J	HLA-A02:01	6.963e+01	1.293e-01
pat-J	HLA-A03:01	1.251e+02	2.360e-01
pat-J	HLA-B07:02	3.075e+02	6.124e-01
pat-J	HLA-C07:02	2.797e+00	2.224e-02
pat-JPB3	HLA-A02:01	1.092e+02	2.375e-01
pat-JPB3	HLA-A11:01	1.478e+02	3.203e-01
pat-JPB3	HLA-B27:05	1.320e+02	3.163e-01
pat-JPB3	HLA-B56:01	2.905e+01	1.260e-01
pat-JT2	HLA-A11:01	2.092e+02	6.862e-01
pat-JT2	HLA-B18:03	7.288e+00	6.182e-02
pat-JT2	HLA-B35:01	6.752e+01	2.520e-01
pat-M	HLA-A03:01	1.656e+02	2.907e-01
pat-M	HLA-A29:02	2.585e+01	8.184e-02
pat-M	HLA-B08:01	9.911e+01	1.897e-01
pat-M	HLA-B44:03	1.602e+02	3.895e-01
pat-M	HLA-C07:01	3.368e+00	2.713e-02
pat-M	HLA-C16:01	1.872e+00	2.113e-02
pat-MA	HLA-A02:01	2.368e+02	2.469e-01
pat-MA	HLA-A29:02	5.919e+01	1.025e-01
pat-MA	HLA-B44:03	2.865e+02	3.870e-01
pat-MA	HLA-B57:01	1.262e+02	1.920e-01
pat-MA	HLA-C07:01	7.156e+00	3.266e-02
pat-MA	HLA-C16:01	8.147e+00	3.894e-02
pat-ML	HLA-A02:01	1.710e+02	2.395e-01
pat-ML	HLA-A11:01	1.742e+02	2.279e-01
pat-ML	HLA-B40:01	1.075e+02	2.019e-01
pat-ML	HLA-B44:03	1.813e+02	3.307e-01
pat-NS2	HLA-A02:01	4.215e+01	3.755e-01
pat-NS2	HLA-B13:02	6.568e+01	4.079e-01
pat-NS2	HLA-B41:01	2.017e+01	2.166e-01
pat-NT	HLA-A01:01	8.925e+01	2.151e-01
pat-NT	HLA-A32:01	4.515e+01	1.970e-01
pat-NT	HLA-B08:01	3.106e+02	5.879e-01
pat-PF1	HLA-A01:01	1.365e+02	1.440e-01
pat-PF1	HLA-A02:01	1.481e+02	1.278e-01
pat-PF1	HLA-B07:02	4.432e+02	4.250e-01
pat-PF1	HLA-B44:03	2.247e+02	2.586e-01
pat-PF1	HLA-C07:02	8.183e+00	2.393e-02
pat-PF1	HLA-C16:01	3.352e+00	2.073e-02
pat-R	HLA-A03:01	1.260e+02	2.339e-01
pat-R	HLA-A29:02	2.607e+01	8.405e-02
pat-R	HLA-B08:01	1.168e+02	2.243e-01
pat-R	HLA-B44:03	1.721e+02	4.089e-01
pat-R	HLA-C07:01	3.113e+00	2.586e-02
pat-R	HLA-C16:01	1.980e+00	2.304e-02
pat-RT	HLA-A01:01	1.136e+02	2.322e-01
pat-RT	HLA-A02:01	1.852e+02	2.544e-01
pat-RT	HLA-B18:01	7.827e+01	1.683e-01
pat-RT	HLA-B39:24	8.920e+01	2.067e-01
pat-RT	HLA-C05:01	1.028e+01	7.071e-02
pat-RT	HLA-C07:01	1.445e+01	6.759e-02
pat-SR	HLA-A02:01	1.962e+02	2.981e-01
pat-SR	HLA-A23:01	5.866e+01	1.650e-01
pat-SR	HLA-B18:01	1.171e+02	2.405e-01
pat-SR	HLA-B44:03	1.531e+02	2.964e-01
pat-ST	HLA-A03:01	6.713e+01	2.449e-01
pat-ST	HLA-A24:02	6.994e+00	6.117e-02
pat-ST	HLA-B07:02	7.231e+01	3.210e-01
pat-ST	HLA-B27:05	9.157e+01	3.729e-01
