sample	hla	p_ijk	pi
Line.7	HLA-C03:03	6.048e-02	1.527e-03
Line.7	HLA-C07:01	1.223e-01	1.606e-03
Line.8	HLA-A01:01	2.570e+00	1.522e-02
Line.8	HLA-A24:02	6.900e-01	5.458e-03
Line.8	HLA-B08:01	3.905e+02	9.653e-01
Line.8	HLA-C07:01	2.197e+00	1.398e-02
Line.9	HLA-A01:01	1.049e+02	2.458e-01
Line.9	HLA-A24:02	7.847e-01	3.715e-03
Line.9	HLA-B08:01	9.396e+01	1.759e-01
Line.9	HLA-B18:01	2.559e+02	5.112e-01
Line.9	HLA-C07:01	2.040e+01	6.339e-02
MAVER-1	HLA-A24:02	9.689e-01	2.403e-03
MAVER-1	HLA-A26:01	9.589e+02	6.424e-01
MAVER-1	HLA-B38:01	4.808e+02	3.344e-01
MAVER-1	HLA-B44:02	1.612e+01	1.987e-02
MAVER-1	HLA-C05:01	1.902e-01	6.961e-04
MAVER-1	HLA-C12:03	1.760e-02	2.045e-04
MD155	HLA-A02:01	2.093e+02	2.364e-01
MD155	HLA-A24:02	1.116e+00	3.836e-03
MD155	HLA-B15:01	6.046e+02	6.851e-01
MD155	HLA-B18:01	5.663e+01	7.228e-02
MD155	HLA-C03:03	5.478e-02	4.367e-04
MD155	HLA-C07:01	2.629e-01	1.939e-03
Mel-12	HLA-A01:01	2.007e+01	4.243e-02
Mel-12	HLA-B08:01	7.582e+02	9.544e-01
Mel-12	HLA-C07:01	7.377e-01	3.144e-03
Mel-15	HLA-A03:01	9.189e+01	2.883e-02
Mel-15	HLA-A68:01	4.282e+03	9.476e-01
Mel-15	HLA-B27:05	5.583e+01	2.222e-02
Mel-15	HLA-B35:03	7.081e-01	1.150e-03
Mel-15	HLA-C02:02	1.980e-02	1.006e-04
Mel-15	HLA-C04:01	8.461e-03	6.084e-05
Mel-16	HLA-A01:01	4.653e+01	3.257e-02
Mel-16	HLA-A24:02	8.737e+00	8.324e-03
Mel-16	HLA-B07:02	4.891e+02	2.143e-01
Mel-16	HLA-B08:01	1.888e+03	7.412e-01
Mel-16	HLA-C07:01	1.375e+00	2.217e-03
Mel-16	HLA-C07:02	3.646e-01	1.354e-03
Mel-5	HLA-A01:01	1.415e+01	2.654e-02
Mel-5	HLA-A25:01	2.118e+00	7.948e-03
Mel-5	HLA-B08:01	9.126e+02	9.328e-01
Mel-5	HLA-B18:01	2.312e+01	3.269e-02
Mel-624	HLA-A02:01	3.256e+01	7.457e-02
Mel-624	HLA-A03:01	2.425e+02	5.096e-01
Mel-624	HLA-B07:02	4.809e-01	1.288e-03
Mel-624	HLA-B14:01	1.084e-02	1.335e-04
Mel-624	HLA-C07:02	3.414e-03	1.214e-04
Mel-624	HLA-C08:01	2.035e+02	4.142e-01
Mel-8	HLA-A01:01	1.745e+01	2.287e-02
Mel-8	HLA-A03:01	6.650e+02	5.080e-01
Mel-8	HLA-B07:02	2.615e+02	2.147e-01
Mel-8	HLA-B08:01	3.347e+02	2.531e-01
Mel-8	HLA-C07:01	3.312e-01	1.072e-03
Mel-8	HLA-C07:02	2.531e-02	2.721e-04
PD42	HLA-A02:06	6.546e+00	2.073e-02
PD42	HLA-A24:02	4.045e-01	2.578e-03
PD42	HLA-B07:02	1.447e+02	3.159e-01
PD42	HLA-B55:01	3.443e+02	6.593e-01
PD42	HLA-C01:02	4.332e-02	6.070e-04
PD42	HLA-C07:02	3.038e-02	8.323e-04
RA957	HLA-A02:20	7.978e-02	3.300e-04
RA957	HLA-A68:01	2.254e+03	9.871e-01
RA957	HLA-B35:03	6.105e-01	1.536e-03
RA957	HLA-B39:01	1.034e+01	1.077e-02
RA957	HLA-C04:01	1.185e-02	1.016e-04
RA957	HLA-C07:02	1.270e-02	1.676e-04
RPMI8226	HLA-A30:01	9.014e+02	9.051e-01
RPMI8226	HLA-A68:02	5.264e+01	7.906e-02
RPMI8226	HLA-B15:03	4.875e+00	9.591e-03
RPMI8226	HLA-B15:10	8.888e-01	5.300e-03
RPMI8226	HLA-C02:10	9.054e-02	5.824e-04
RPMI8226	HLA-C03:04	5.699e-02	4.073e-04
SK-Mel-5	HLA-A02:01	3.969e+02	5.768e-01
SK-Mel-5	HLA-A11:01	2.821e+02	4.025e-01
SK-Mel-5	HLA-B40:01	8.994e+00	2.024e-02
SK-Mel-5	HLA-C03:03	3.142e-02	4.284e-04
T98G	HLA-A02:01	1.764e+03	8.457e-01
T98G	HLA-B39:06	2.727e+02	1.538e-01
T98G	HLA-C07:02	7.808e-02	5.118e-04
THP-1	HLA-A02:01	3.441e+02	3.042e-01
THP-1	HLA-A24:02	6.436e+00	1.169e-02
THP-1	HLA-B15:11	2.714e+02	2.379e-01
THP-1	HLA-B35:01	5.407e+02	4.446e-01
THP-1	HLA-C03:03	4.378e-01	1.612e-03
TIL1	HLA-A02:01	3.490e+02	3.261e-01
TIL1	HLA-B18:01	7.920e+00	1.134e-02
TIL1	HLA-B38:01	7.483e+02	6.597e-01
TIL1	HLA-C05:01	7.896e-01	2.877e-03
TIL3	HLA-A01:01	3.369e+01	2.830e-02
TIL3	HLA-A23:01	6.004e+00	9.069e-03
TIL3	HLA-B07:02	7.689e+02	4.369e-01
TIL3	HLA-B15:01	9.371e+02	5.221e-01
TIL3	HLA-C12:03	2.073e-01	8.963e-04
TIL3	HLA-C14:02	2.100e+00	2.721e-03
U-87	HLA-A02:01	2.339e+03	9.686e-01
U-87	HLA-B44:02	3.195e+01	2.658e-02
U-87	HLA-C05:01	3.262e+00	4.813e-03
pat-AC2	HLA-A03:01	7.284e+01	2.768e-01
pat-AC2	HLA-A32:01	7.030e+00	4.124e-02
pat-AC2	HLA-B27:05	1.050e+02	4.297e-01
pat-AC2	HLA-B45:01	6.513e+01	2.523e-01
pat-C	HLA-A02:01	6.825e+01	1.182e-01
pat-C	HLA-A03:01	1.112e+02	1.860e-01
pat-C	HLA-B07:02	3.966e+02	6.954e-01
pat-C	HLA-C07:02	7.872e-03	4.430e-04
pat-CELG	HLA-A02:01	7.247e+01	1.090e-01
pat-CELG	HLA-A24:02	1.817e+00	6.628e-03
pat-CELG	HLA-B15:01	1.407e+02	2.197e-01
pat-CELG	HLA-B73:01	5.438e+02	6.611e-01
pat-CELG	HLA-C03:03	1.537e-02	1.870e-04
pat-CELG	HLA-C15:05	1.867e-01	3.350e-03
pat-CP2	HLA-A11:01	3.429e+02	8.584e-01
pat-CP2	HLA-B14:02	1.782e+01	6.779e-02
pat-CP2	HLA-B44:02	1.732e+01	7.382e-02
pat-FL	HLA-A03:01	3.558e+02	4.658e-01
pat-FL	HLA-A11:01	1.657e+02	2.221e-01
pat-FL	HLA-B44:03	1.353e+02	2.028e-01
pat-FL	HLA-B50:01	6.729e+01	1.094e-01
pat-J	HLA-A02:01	4.879e+01	1.023e-01
pat-J	HLA-A03:01	1.154e+02	2.322e-01
pat-J	HLA-B07:02	3.138e+02	6.651e-01
pat-J	HLA-C07:02	5.720e-03	4.144e-04
pat-JPB3	HLA-A02:01	1.003e+02	2.591e-01
pat-JPB3	HLA-A11:01	8.729e+01	2.255e-01
pat-JPB3	HLA-B27:05	1.814e+02	4.818e-01
pat-JPB3	HLA-B56:01	1.004e+01	3.364e-02
pat-JT2	HLA-A11:01	2.037e+02	6.533e-01
pat-JT2	HLA-B18:03	9.353e-01	5.612e-03
pat-JT2	HLA-B35:01	1.073e+02	3.411e-01
pat-M	HLA-A03:01	1.626e+02	2.990e-01
pat-M	HLA-A29:02	9.053e+00	2.173e-02
pat-M	HLA-B08:01	2.389e+02	4.202e-01
pat-M	HLA-B44:03	1.243e+02	2.572e-01
pat-M	HLA-C07:01	7.791e-02	1.013e-03
pat-M	HLA-C16:01	8.790e-02	8.838e-04
pat-MA	HLA-A02:01	3.457e+02	4.331e-01
pat-MA	HLA-A29:02	2.121e+01	3.375e-02
pat-MA	HLA-B44:03	2.872e+02	3.996e-01
pat-MA	HLA-B57:01	7.772e+01	1.243e-01
pat-MA	HLA-C07:01	1.157e-01	1.059e-03
pat-MA	HLA-C16:01	3.030e+00	8.243e-03
pat-ML	HLA-A02:01	1.960e+02	2.927e-01
pat-ML	HLA-A11:01	2.187e+02	3.186e-01
pat-ML	HLA-B40:01	5.632e+01	9.990e-02
pat-ML	HLA-B44:03	1.790e+02	2.888e-01
pat-NS2	HLA-A02:01	3.865e+01	3.283e-01
pat-NS2	HLA-B13:02	8.448e+01	6.230e-01
pat-NS2	HLA-B41:01	3.867e+00	4.870e-02
pat-NT	HLA-A01:01	2.861e+00	1.182e-02
pat-NT	HLA-A32:01	9.611e+00	4.208e-02
pat-NT	HLA-B08:01	4.465e+02	9.461e-01
pat-PF1	HLA-A01:01	9.154e+00	1.613e-02
pat-PF1	HLA-A02:01	1.862e+02	1.943e-01
pat-PF1	HLA-B07:02	5.554e+02	5.963e-01
pat-PF1	HLA-B44:03	1.600e+02	1.913e-01
pat-PF1	HLA-C07:02	2.133e-02	4.629e-04
pat-PF1	HLA-C16:01	2.477e-01	1.514e-03
pat-R	HLA-A03:01	1.346e+02	2.540e-01
pat-R	HLA-A29:02	9.478e+00	2.335e-02
pat-R	HLA-B08:01	2.384e+02	4.291e-01
pat-R	HLA-B44:03	1.384e+02	2.915e-01
pat-R	HLA-C07:01	7.329e-02	1.003e-03
pat-R	HLA-C16:01	1.023e-01	1.029e-03
pat-RT	HLA-A01:01	2.324e+01	6.560e-02
pat-RT	HLA-A02:01	2.140e+02	4.033e-01
pat-RT	HLA-B18:01	3.962e+01	8.758e-02
pat-RT	HLA-B39:24	2.150e+02	4.312e-01
pat-RT	HLA-C05:01	8.589e-01	4.896e-03
pat-RT	HLA-C07:01	1.247e+00	7.428e-03
pat-SR	HLA-A02:01	2.548e+02	4.726e-01
pat-SR	HLA-A23:01	1.554e+00	9.206e-03
pat-SR	HLA-B18:01	6.611e+01	1.446e-01
pat-SR	HLA-B44:03	1.845e+02	3.736e-01
pat-ST	HLA-A03:01	4.712e+01	1.797e-01
pat-ST	HLA-A24:02	3.320e-01	3.389e-03
pat-ST	HLA-B07:02	3.511e+01	1.482e-01
pat-ST	HLA-B27:05	1.714e+02	6.687e-01
