sample	hla	p_ijk	pi
Line.8	HLA-A24:02	7.466e-01	5.837e-03
Line.8	HLA-B08:01	3.427e+02	9.391e-01
Line.8	HLA-C07:01	3.385e+00	2.236e-02
Line.9	HLA-A01:01	1.041e+02	2.419e-01
Line.9	HLA-A24:02	1.318e+00	5.693e-03
Line.9	HLA-B08:01	4.049e+01	7.722e-02
Line.9	HLA-B18:01	3.338e+02	6.375e-01
Line.9	HLA-C07:01	1.128e+01	3.768e-02
MAVER-1	HLA-A24:02	3.364e+00	7.001e-03
MAVER-1	HLA-A26:01	6.446e+02	4.319e-01
MAVER-1	HLA-B38:01	8.167e+02	5.448e-01
MAVER-1	HLA-B44:02	1.092e+01	1.497e-02
MAVER-1	HLA-C05:01	3.437e-01	1.173e-03
MAVER-1	HLA-C12:03	2.194e-02	2.371e-04
MD155	HLA-A02:01	2.476e+02	2.707e-01
MD155	HLA-A24:02	3.260e+00	9.676e-03
MD155	HLA-B15:01	5.328e+02	6.210e-01
MD155	HLA-B18:01	7.600e+01	9.601e-02
MD155	HLA-C03:03	3.136e-02	2.852e-04
MD155	HLA-C07:01	2.829e-01	2.384e-03
Mel-12	HLA-A01:01	2.405e+01	4.977e-02
Mel-12	HLA-B08:01	7.333e+02	9.464e-01
Mel-12	HLA-C07:01	6.943e-01	3.790e-03
Mel-15	HLA-A03:01	8.511e+01	2.997e-02
Mel-15	HLA-A68:01	4.039e+03	9.471e-01
Mel-15	HLA-B27:05	5.123e+01	2.100e-02
Mel-15	HLA-B35:03	9.224e-01	1.816e-03
Mel-15	HLA-C02:02	1.673e-02	9.865e-05
Mel-15	HLA-C04:01	5.592e-03	5.641e-05
Mel-16	HLA-A01:01	8.958e+01	5.472e-02
Mel-16	HLA-A24:02	1.640e+01	1.331e-02
Mel-16	HLA-B07:02	5.495e+02	2.383e-01
Mel-16	HLA-B08:01	1.766e+03	6.905e-01
Mel-16	HLA-C07:01	9.800e-01	2.034e-03
Mel-16	HLA-C07:02	3.024e-01	1.143e-03
Mel-5	HLA-A01:01	2.663e+01	4.429e-02
Mel-5	HLA-A25:01	3.169e+00	9.935e-03
Mel-5	HLA-B08:01	8.794e+02	8.952e-01
Mel-5	HLA-B18:01	3.881e+01	5.054e-02
Mel-624	HLA-A02:01	3.565e+01	7.547e-02
Mel-624	HLA-A03:01	1.767e+02	3.842e-01
Mel-624	HLA-B07:02	4.265e-01	1.093e-03
Mel-624	HLA-B14:01	1.457e-02	2.280e-04
Mel-624	HLA-C07:02	1.459e-03	9.126e-05
Mel-624	HLA-C08:01	2.732e+02	5.390e-01
Mel-8	HLA-A01:01	2.403e+01	3.091e-02
Mel-8	HLA-A03:01	5.277e+02	4.256e-01
Mel-8	HLA-B07:02	3.213e+02	2.655e-01
Mel-8	HLA-B08:01	3.526e+02	2.765e-01
Mel-8	HLA-C07:01	3.141e-01	1.204e-03
Mel-8	HLA-C07:02	2.452e-02	3.232e-04
PD42	HLA-A02:06	1.074e+01	2.697e-02
PD42	HLA-A24:02	1.425e+00	6.091e-03
PD42	HLA-B07:02	1.900e+02	3.712e-01
PD42	HLA-B55:01	3.477e+02	5.940e-01
PD42	HLA-C01:02	1.104e-01	9.311e-04
PD42	HLA-C07:02	4.117e-02	7.268e-04
RA957	HLA-A02:20	6.151e-02	4.638e-04
RA957	HLA-A68:01	2.093e+03	9.829e-01
RA957	HLA-B35:03	7.190e-01	2.349e-03
RA957	HLA-B39:01	1.315e+01	1.397e-02
RA957	HLA-C04:01	1.599e-02	1.120e-04
RA957	HLA-C07:02	1.218e-02	2.156e-04
RPMI8226	HLA-A30:01	8.358e+02	8.895e-01
RPMI8226	HLA-A68:02	5.931e+01	8.536e-02
RPMI8226	HLA-B15:03	5.570e+00	1.335e-02
RPMI8226	HLA-B15:10	2.120e+00	1.073e-02
RPMI8226	HLA-C02:10	9.038e-02	5.863e-04
RPMI8226	HLA-C03:04	6.049e-02	4.425e-04
SK-Mel-5	HLA-A02:01	3.679e+02	5.616e-01
SK-Mel-5	HLA-A11:01	2.540e+02	4.076e-01
SK-Mel-5	HLA-B40:01	1.406e+01	3.044e-02
SK-Mel-5	HLA-C03:03	1.879e-02	3.501e-04
T98G	HLA-A02:01	1.752e+03	8.407e-01
T98G	HLA-B39:06	2.676e+02	1.589e-01
T98G	HLA-C07:02	2.551e-02	4.187e-04
THP-1	HLA-A02:01	4.534e+02	3.825e-01
THP-1	HLA-A24:02	1.243e+01	2.204e-02
THP-1	HLA-B15:11	1.723e+02	1.709e-01
THP-1	HLA-B35:01	4.995e+02	4.234e-01
THP-1	HLA-C03:03	2.907e-01	1.126e-03
TIL1	HLA-A02:01	4.164e+02	3.694e-01
TIL1	HLA-B18:01	1.787e+01	2.422e-02
TIL1	HLA-B38:01	6.907e+02	6.025e-01
TIL1	HLA-C05:01	1.110e+00	3.812e-03
TIL3	HLA-A01:01	6.725e+01	5.176e-02
TIL3	HLA-A23:01	9.935e+00	1.292e-02
TIL3	HLA-B07:02	9.114e+02	5.150e-01
TIL3	HLA-B15:01	7.084e+02	4.166e-01
TIL3	HLA-C12:03	3.758e-01	1.330e-03
TIL3	HLA-C14:02	1.638e+00	2.354e-03
U-87	HLA-A02:01	2.294e+03	9.744e-01
U-87	HLA-B44:02	2.160e+01	1.890e-02
U-87	HLA-C05:01	5.038e+00	6.738e-03
pat-AC2	HLA-A03:01	9.106e+01	3.136e-01
pat-AC2	HLA-A32:01	3.048e+01	1.205e-01
pat-AC2	HLA-B27:05	7.046e+01	2.605e-01
pat-AC2	HLA-B45:01	9.000e+01	3.054e-01
pat-C	HLA-A02:01	1.144e+02	1.760e-01
pat-C	HLA-A03:01	7.615e+01	1.308e-01
pat-C	HLA-B07:02	4.104e+02	6.929e-01
pat-C	HLA-C07:02	9.876e-03	3.994e-04
pat-CELG	HLA-A02:01	7.549e+01	1.060e-01
pat-CELG	HLA-A24:02	1.792e+00	7.328e-03
pat-CELG	HLA-B15:01	6.768e+01	1.163e-01
pat-CELG	HLA-B73:01	6.494e+02	7.651e-01
pat-CELG	HLA-C03:03	1.456e-02	2.040e-04
pat-CELG	HLA-C15:05	5.936e-01	5.081e-03
pat-CP2	HLA-A11:01	3.083e+02	8.742e-01
pat-CP2	HLA-B14:02	1.138e+01	5.745e-02
pat-CP2	HLA-B44:02	1.433e+01	6.835e-02
pat-FL	HLA-A03:01	3.529e+02	4.745e-01
pat-FL	HLA-A11:01	1.684e+02	2.264e-01
pat-FL	HLA-B44:03	1.526e+02	2.168e-01
pat-FL	HLA-B50:01	4.913e+01	8.223e-02
pat-J	HLA-A02:01	8.397e+01	1.490e-01
pat-J	HLA-A03:01	6.387e+01	1.261e-01
pat-J	HLA-B07:02	3.751e+02	7.244e-01
pat-J	HLA-C07:02	1.051e-02	4.755e-04
pat-JPB3	HLA-A02:01	1.539e+02	3.590e-01
pat-JPB3	HLA-A11:01	9.984e+01	2.644e-01
pat-JPB3	HLA-B27:05	1.174e+02	3.138e-01
pat-JPB3	HLA-B56:01	1.990e+01	6.279e-02
pat-JT2	HLA-A11:01	2.024e+02	6.647e-01
pat-JT2	HLA-B18:03	1.447e+00	8.051e-03
pat-JT2	HLA-B35:01	1.001e+02	3.273e-01
pat-M	HLA-A03:01	1.400e+02	2.957e-01
pat-M	HLA-A29:02	8.597e+00	2.554e-02
pat-M	HLA-B08:01	1.610e+02	3.215e-01
pat-M	HLA-B44:03	1.594e+02	3.558e-01
pat-M	HLA-C07:01	7.193e-02	1.036e-03
pat-M	HLA-C16:01	2.876e-02	4.603e-04
pat-MA	HLA-A02:01	3.801e+02	5.195e-01
pat-MA	HLA-A29:02	8.304e+00	1.748e-02
pat-MA	HLA-B44:03	2.202e+02	3.395e-01
pat-MA	HLA-B57:01	8.074e+01	1.196e-01
pat-MA	HLA-C07:01	1.352e-01	1.374e-03
pat-MA	HLA-C16:01	5.547e-01	2.601e-03
pat-ML	HLA-A02:01	2.431e+02	3.746e-01
pat-ML	HLA-A11:01	1.291e+02	2.073e-01
pat-ML	HLA-B40:01	6.062e+01	1.091e-01
pat-ML	HLA-B44:03	1.822e+02	3.090e-01
pat-NS2	HLA-A02:01	2.809e+01	2.287e-01
pat-NS2	HLA-B13:02	1.068e+02	7.446e-01
pat-NS2	HLA-B41:01	2.161e+00	2.668e-02
pat-NT	HLA-A01:01	4.804e+00	1.922e-02
pat-NT	HLA-A32:01	2.644e+01	8.729e-02
pat-NT	HLA-B08:01	4.028e+02	8.935e-01
pat-PF1	HLA-A01:01	1.937e+01	3.006e-02
pat-PF1	HLA-A02:01	2.448e+02	2.463e-01
pat-PF1	HLA-B07:02	4.731e+02	5.190e-01
pat-PF1	HLA-B44:03	1.706e+02	2.034e-01
pat-PF1	HLA-C07:02	2.738e-02	5.183e-04
pat-PF1	HLA-C16:01	1.012e-01	7.471e-04
pat-R	HLA-A03:01	1.052e+02	2.408e-01
pat-R	HLA-A29:02	5.440e+00	1.805e-02
pat-R	HLA-B08:01	1.553e+02	3.339e-01
pat-R	HLA-B44:03	1.710e+02	4.061e-01
pat-R	HLA-C07:01	4.491e-02	7.954e-04
pat-R	HLA-C16:01	1.949e-02	3.553e-04
pat-RT	HLA-A01:01	2.358e+01	6.123e-02
pat-RT	HLA-A02:01	3.307e+02	5.439e-01
pat-RT	HLA-B18:01	6.276e+01	1.209e-01
pat-RT	HLA-B39:24	1.422e+02	2.629e-01
pat-RT	HLA-C05:01	7.039e-01	4.254e-03
pat-RT	HLA-C07:01	9.720e-01	6.735e-03
pat-SR	HLA-A02:01	3.449e+02	5.711e-01
pat-SR	HLA-A23:01	5.371e+00	2.520e-02
pat-SR	HLA-B18:01	6.777e+01	1.348e-01
pat-SR	HLA-B44:03	1.450e+02	2.689e-01
pat-ST	HLA-A03:01	3.960e+01	1.604e-01
pat-ST	HLA-A24:02	1.435e+00	1.111e-02
pat-ST	HLA-B07:02	7.586e+01	3.013e-01
pat-ST	HLA-B27:05	1.331e+02	5.273e-01
