sample	hla	p_ijk	pi
Line.8	HLA-A24:02	9.452e-01	7.597e-03
Line.8	HLA-B08:01	3.354e+02	9.063e-01
Line.8	HLA-C07:01	3.227e+00	2.689e-02
Line.9	HLA-A01:01	1.898e+02	3.944e-01
Line.9	HLA-A24:02	9.442e-01	4.964e-03
Line.9	HLA-B08:01	1.924e+01	4.010e-02
Line.9	HLA-B18:01	2.735e+02	5.259e-01
Line.9	HLA-C07:01	7.587e+00	3.466e-02
MAVER-1	HLA-A24:02	2.610e+00	6.037e-03
MAVER-1	HLA-A26:01	9.301e+02	6.020e-01
MAVER-1	HLA-B38:01	5.239e+02	3.679e-01
MAVER-1	HLA-B44:02	1.912e+01	2.317e-02
MAVER-1	HLA-C05:01	2.329e-01	8.258e-04
MAVER-1	HLA-C12:03	9.404e-03	1.372e-04
MD155	HLA-A02:01	1.838e+02	2.246e-01
MD155	HLA-A24:02	3.752e+00	1.212e-02
MD155	HLA-B15:01	5.789e+02	6.449e-01
MD155	HLA-B18:01	9.338e+01	1.157e-01
MD155	HLA-C03:03	2.371e-02	2.279e-04
MD155	HLA-C07:01	1.912e-01	2.349e-03
Mel-12	HLA-A01:01	1.110e+02	1.706e-01
Mel-12	HLA-B08:01	6.464e+02	8.255e-01
Mel-12	HLA-C07:01	5.358e-01	3.855e-03
Mel-15	HLA-A03:01	9.230e+01	3.181e-02
Mel-15	HLA-A68:01	4.010e+03	9.395e-01
Mel-15	HLA-B27:05	7.127e+01	2.625e-02
Mel-15	HLA-B35:03	2.021e+00	2.332e-03
Mel-15	HLA-C02:02	2.041e-02	8.321e-05
Mel-15	HLA-C04:01	4.909e-03	5.406e-05
Mel-16	HLA-A01:01	4.297e+02	1.924e-01
Mel-16	HLA-A24:02	2.514e+01	1.935e-02
Mel-16	HLA-B07:02	4.744e+02	2.027e-01
Mel-16	HLA-B08:01	1.493e+03	5.821e-01
Mel-16	HLA-C07:01	7.960e-01	1.947e-03
Mel-16	HLA-C07:02	4.001e-01	1.555e-03
Mel-5	HLA-A01:01	1.308e+02	1.620e-01
Mel-5	HLA-A25:01	7.486e+00	1.680e-02
Mel-5	HLA-B08:01	7.590e+02	7.615e-01
Mel-5	HLA-B18:01	5.065e+01	5.968e-02
Mel-624	HLA-A02:01	2.316e+01	5.760e-02
Mel-624	HLA-A03:01	1.750e+02	3.795e-01
Mel-624	HLA-B07:02	1.901e-01	5.545e-04
Mel-624	HLA-B14:01	1.618e-02	3.037e-04
Mel-624	HLA-C07:02	1.379e-03	9.691e-05
Mel-624	HLA-C08:01	2.876e+02	5.619e-01
Mel-8	HLA-A01:01	1.219e+02	1.118e-01
Mel-8	HLA-A03:01	6.280e+02	4.977e-01
Mel-8	HLA-B07:02	2.336e+02	1.947e-01
Mel-8	HLA-B08:01	2.423e+02	1.943e-01
Mel-8	HLA-C07:01	2.212e-01	1.059e-03
Mel-8	HLA-C07:02	2.617e-02	4.238e-04
PD42	HLA-A02:06	1.097e+01	3.075e-02
PD42	HLA-A24:02	2.898e+00	1.069e-02
PD42	HLA-B07:02	2.261e+02	4.146e-01
PD42	HLA-B55:01	3.098e+02	5.423e-01
PD42	HLA-C01:02	8.108e-02	6.642e-04
PD42	HLA-C07:02	5.226e-02	9.622e-04
RA957	HLA-A02:20	2.708e-02	4.104e-04
RA957	HLA-A68:01	2.091e+03	9.814e-01
RA957	HLA-B35:03	1.704e+00	3.434e-03
RA957	HLA-B39:01	1.388e+01	1.444e-02
RA957	HLA-C04:01	8.069e-03	1.068e-04
RA957	HLA-C07:02	7.338e-03	1.997e-04
RPMI8226	HLA-A30:01	8.586e+02	9.126e-01
RPMI8226	HLA-A68:02	3.885e+01	6.618e-02
RPMI8226	HLA-B15:03	3.480e+00	8.636e-03
RPMI8226	HLA-B15:10	1.911e+00	1.181e-02
RPMI8226	HLA-C02:10	6.440e-02	4.421e-04
RPMI8226	HLA-C03:04	5.138e-02	3.593e-04
SK-Mel-5	HLA-A02:01	3.178e+02	5.128e-01
SK-Mel-5	HLA-A11:01	3.089e+02	4.644e-01
SK-Mel-5	HLA-B40:01	9.188e+00	2.248e-02
SK-Mel-5	HLA-C03:03	3.079e-02	3.688e-04
T98G	HLA-A02:01	1.746e+03	8.407e-01
T98G	HLA-B39:06	2.741e+02	1.588e-01
T98G	HLA-C07:02	6.431e-02	5.158e-04
THP-1	HLA-A02:01	2.870e+02	2.705e-01
THP-1	HLA-A24:02	1.584e+01	2.695e-02
THP-1	HLA-B15:11	2.566e+02	2.316e-01
THP-1	HLA-B35:01	5.783e+02	4.701e-01
THP-1	HLA-C03:03	2.513e-01	8.894e-04
TIL1	HLA-A02:01	4.021e+02	3.658e-01
TIL1	HLA-B18:01	3.347e+01	3.966e-02
TIL1	HLA-B38:01	6.886e+02	5.904e-01
TIL1	HLA-C05:01	1.786e+00	4.152e-03
TIL3	HLA-A01:01	2.552e+02	1.615e-01
TIL3	HLA-A23:01	4.082e+01	3.813e-02
TIL3	HLA-B07:02	6.705e+02	3.931e-01
TIL3	HLA-B15:01	7.302e+02	4.039e-01
TIL3	HLA-C12:03	1.095e-01	5.873e-04
TIL3	HLA-C14:02	2.224e+00	2.731e-03
U-87	HLA-A02:01	2.286e+03	9.719e-01
U-87	HLA-B44:02	2.853e+01	2.190e-02
U-87	HLA-C05:01	6.391e+00	6.242e-03
pat-AC2	HLA-A03:01	6.852e+01	2.405e-01
pat-AC2	HLA-A32:01	4.195e+01	1.468e-01
pat-AC2	HLA-B27:05	8.745e+01	3.082e-01
pat-AC2	HLA-B45:01	8.407e+01	3.046e-01
pat-C	HLA-A02:01	8.634e+01	1.490e-01
pat-C	HLA-A03:01	1.025e+02	1.687e-01
pat-C	HLA-B07:02	4.121e+02	6.818e-01
pat-C	HLA-C07:02	1.108e-02	5.473e-04
pat-CELG	HLA-A02:01	3.789e+01	6.913e-02
pat-CELG	HLA-A24:02	2.659e+00	1.029e-02
pat-CELG	HLA-B15:01	7.134e+01	1.098e-01
pat-CELG	HLA-B73:01	6.825e+02	8.052e-01
pat-CELG	HLA-C03:03	1.453e-02	1.682e-04
pat-CELG	HLA-C15:05	6.044e-01	5.457e-03
pat-CP2	HLA-A11:01	3.010e+02	8.597e-01
pat-CP2	HLA-B14:02	1.612e+01	6.334e-02
pat-CP2	HLA-B44:02	1.691e+01	7.697e-02
pat-FL	HLA-A03:01	3.986e+02	5.197e-01
pat-FL	HLA-A11:01	1.780e+02	2.368e-01
pat-FL	HLA-B44:03	9.625e+01	1.525e-01
pat-FL	HLA-B50:01	5.011e+01	9.101e-02
pat-J	HLA-A02:01	6.306e+01	1.243e-01
pat-J	HLA-A03:01	9.024e+01	1.710e-01
pat-J	HLA-B07:02	3.697e+02	7.040e-01
pat-J	HLA-C07:02	1.176e-02	6.748e-04
pat-JPB3	HLA-A02:01	9.978e+01	2.601e-01
pat-JPB3	HLA-A11:01	1.172e+02	3.024e-01
pat-JPB3	HLA-B27:05	1.566e+02	3.807e-01
pat-JPB3	HLA-B56:01	1.744e+01	5.686e-02
pat-JT2	HLA-A11:01	1.703e+02	5.732e-01
pat-JT2	HLA-B18:03	1.874e+00	1.073e-02
pat-JT2	HLA-B35:01	1.319e+02	4.161e-01
pat-M	HLA-A03:01	1.933e+02	3.932e-01
pat-M	HLA-A29:02	2.888e+01	6.935e-02
pat-M	HLA-B08:01	1.408e+02	2.868e-01
pat-M	HLA-B44:03	1.059e+02	2.494e-01
pat-M	HLA-C07:01	3.164e-02	8.765e-04
pat-M	HLA-C16:01	3.372e-02	3.492e-04
pat-MA	HLA-A02:01	3.698e+02	5.232e-01
pat-MA	HLA-A29:02	2.906e+01	4.725e-02
pat-MA	HLA-B44:03	1.840e+02	2.807e-01
pat-MA	HLA-B57:01	1.065e+02	1.459e-01
pat-MA	HLA-C07:01	7.349e-02	1.402e-03
pat-MA	HLA-C16:01	5.370e-01	1.635e-03
pat-ML	HLA-A02:01	2.391e+02	3.805e-01
pat-ML	HLA-A11:01	1.808e+02	2.719e-01
pat-ML	HLA-B40:01	4.984e+01	9.201e-02
pat-ML	HLA-B44:03	1.453e+02	2.556e-01
pat-NS2	HLA-A02:01	2.703e+01	2.218e-01
pat-NS2	HLA-B13:02	1.082e+02	7.541e-01
pat-NS2	HLA-B41:01	1.792e+00	2.409e-02
pat-NT	HLA-A01:01	2.499e+01	7.025e-02
pat-NT	HLA-A32:01	4.937e+01	1.300e-01
pat-NT	HLA-B08:01	3.596e+02	7.998e-01
pat-PF1	HLA-A01:01	1.177e+02	1.400e-01
pat-PF1	HLA-A02:01	1.798e+02	1.916e-01
pat-PF1	HLA-B07:02	4.837e+02	5.163e-01
pat-PF1	HLA-B44:03	1.267e+02	1.508e-01
pat-PF1	HLA-C07:02	3.181e-02	7.719e-04
pat-PF1	HLA-C16:01	7.488e-02	4.516e-04
pat-R	HLA-A03:01	1.555e+02	3.395e-01
pat-R	HLA-A29:02	2.073e+01	5.386e-02
pat-R	HLA-B08:01	1.419e+02	3.109e-01
pat-R	HLA-B44:03	1.188e+02	2.947e-01
pat-R	HLA-C07:01	2.155e-02	7.037e-04
pat-R	HLA-C16:01	2.475e-02	2.883e-04
pat-RT	HLA-A01:01	1.150e+02	2.213e-01
pat-RT	HLA-A02:01	2.382e+02	3.999e-01
pat-RT	HLA-B18:01	6.471e+01	1.208e-01
pat-RT	HLA-B39:24	1.420e+02	2.490e-01
pat-RT	HLA-C05:01	3.593e-01	2.575e-03
pat-RT	HLA-C07:01	7.572e-01	6.422e-03
pat-SR	HLA-A02:01	3.002e+02	4.980e-01
pat-SR	HLA-A23:01	3.458e+01	8.391e-02
pat-SR	HLA-B18:01	9.601e+01	1.756e-01
pat-SR	HLA-B44:03	1.322e+02	2.424e-01
pat-ST	HLA-A03:01	3.544e+01	1.501e-01
pat-ST	HLA-A24:02	2.298e+00	1.625e-02
pat-ST	HLA-B07:02	4.441e+01	1.857e-01
pat-ST	HLA-B27:05	1.679e+02	6.480e-01
