sample	hla	p_ijk	pi
Line.7	HLA-C03:03	5.786e-02	1.245e-03
Line.7	HLA-C07:01	1.922e-01	2.078e-03
Line.8	HLA-A01:01	7.799e+00	3.648e-02
Line.8	HLA-A24:02	1.028e+00	7.053e-03
Line.8	HLA-B08:01	3.822e+02	9.307e-01
Line.8	HLA-C07:01	4.995e+00	2.578e-02
Line.9	HLA-A01:01	1.529e+02	3.355e-01
Line.9	HLA-A24:02	5.550e-01	3.058e-03
Line.9	HLA-B08:01	3.004e+01	5.813e-02
Line.9	HLA-B18:01	2.651e+02	5.272e-01
Line.9	HLA-C07:01	2.748e+01	7.612e-02
MAVER-1	HLA-A24:02	1.507e+00	3.303e-03
MAVER-1	HLA-A26:01	1.005e+03	6.560e-01
MAVER-1	HLA-B38:01	4.041e+02	2.864e-01
MAVER-1	HLA-B44:02	4.635e+01	5.298e-02
MAVER-1	HLA-C05:01	3.183e-01	1.142e-03
MAVER-1	HLA-C12:03	1.136e-02	2.036e-04
MD155	HLA-A02:01	1.905e+02	2.174e-01
MD155	HLA-A24:02	6.412e-01	2.815e-03
MD155	HLA-B15:01	6.215e+02	6.956e-01
MD155	HLA-B18:01	5.909e+01	8.184e-02
MD155	HLA-C03:03	2.648e-02	3.153e-04
MD155	HLA-C07:01	3.129e-01	2.077e-03
Mel-12	HLA-A01:01	9.753e+01	1.556e-01
Mel-12	HLA-B08:01	6.802e+02	8.397e-01
Mel-12	HLA-C07:01	1.269e+00	4.675e-03
Mel-15	HLA-A03:01	2.740e+02	8.057e-02
Mel-15	HLA-A68:01	4.079e+03	8.899e-01
Mel-15	HLA-B27:05	7.559e+01	2.716e-02
Mel-15	HLA-B35:03	1.486e+00	2.205e-03
Mel-15	HLA-C02:02	1.899e-02	1.103e-04
Mel-15	HLA-C04:01	8.212e-03	6.345e-05
Mel-16	HLA-A01:01	3.980e+02	1.890e-01
Mel-16	HLA-A24:02	1.609e+01	1.196e-02
Mel-16	HLA-B07:02	3.924e+02	1.721e-01
Mel-16	HLA-B08:01	1.624e+03	6.218e-01
Mel-16	HLA-C07:01	2.396e+00	3.321e-03
Mel-16	HLA-C07:02	8.108e-01	1.936e-03
Mel-5	HLA-A01:01	1.511e+02	1.920e-01
Mel-5	HLA-A25:01	2.368e+00	9.750e-03
Mel-5	HLA-B08:01	7.117e+02	6.980e-01
Mel-5	HLA-B18:01	8.687e+01	1.002e-01
Mel-624	HLA-A02:01	3.348e+01	7.436e-02
Mel-624	HLA-A03:01	2.392e+02	5.019e-01
Mel-624	HLA-B07:02	1.758e-01	6.404e-04
Mel-624	HLA-B14:01	1.868e-03	8.306e-05
Mel-624	HLA-C07:02	2.903e-03	1.279e-04
Mel-624	HLA-C08:01	2.062e+02	4.229e-01
Mel-8	HLA-A01:01	7.273e+01	7.252e-02
Mel-8	HLA-A03:01	9.900e+02	7.365e-01
Mel-8	HLA-B07:02	1.020e+02	9.403e-02
Mel-8	HLA-B08:01	1.138e+02	9.531e-02
Mel-8	HLA-C07:01	4.197e-01	1.269e-03
Mel-8	HLA-C07:02	4.286e-02	3.434e-04
PD42	HLA-A02:06	1.990e+01	5.206e-02
PD42	HLA-A24:02	6.176e-01	3.608e-03
PD42	HLA-B07:02	1.247e+02	2.815e-01
PD42	HLA-B55:01	3.507e+02	6.611e-01
PD42	HLA-C01:02	1.939e-02	4.336e-04
PD42	HLA-C07:02	7.797e-02	1.286e-03
RA957	HLA-A02:20	1.308e-01	6.424e-04
RA957	HLA-A68:01	2.254e+03	9.855e-01
RA957	HLA-B35:03	1.077e+00	2.785e-03
RA957	HLA-B39:01	9.943e+00	1.078e-02
RA957	HLA-C04:01	1.208e-02	1.078e-04
RA957	HLA-C07:02	1.209e-02	1.951e-04
RPMI8226	HLA-A30:01	9.158e+02	9.236e-01
RPMI8226	HLA-A68:02	3.780e+01	5.862e-02
RPMI8226	HLA-B15:03	5.972e+00	1.271e-02
RPMI8226	HLA-B15:10	2.799e-01	4.208e-03
RPMI8226	HLA-C02:10	7.441e-02	5.671e-04
RPMI8226	HLA-C03:04	3.214e-02	3.305e-04
SK-Mel-5	HLA-A02:01	3.376e+02	4.893e-01
SK-Mel-5	HLA-A11:01	3.145e+02	4.546e-01
SK-Mel-5	HLA-B40:01	3.585e+01	5.578e-02
SK-Mel-5	HLA-C03:03	1.941e-02	3.174e-04
T98G	HLA-A02:01	1.928e+03	9.284e-01
T98G	HLA-B39:06	1.090e+02	7.115e-02
T98G	HLA-C07:02	4.634e-02	4.819e-04
THP-1	HLA-A02:01	4.661e+02	3.967e-01
THP-1	HLA-A24:02	6.158e+00	1.121e-02
THP-1	HLA-B15:11	3.872e+02	3.250e-01
THP-1	HLA-B35:01	3.032e+02	2.656e-01
THP-1	HLA-C03:03	3.719e-01	1.446e-03
TIL1	HLA-A02:01	5.030e+02	4.601e-01
TIL1	HLA-B18:01	1.270e+01	1.913e-02
TIL1	HLA-B38:01	5.889e+02	5.153e-01
TIL1	HLA-C05:01	1.462e+00	5.505e-03
TIL3	HLA-A01:01	1.316e+02	9.291e-02
TIL3	HLA-A23:01	4.009e+00	7.502e-03
TIL3	HLA-B07:02	3.997e+02	2.426e-01
TIL3	HLA-B15:01	1.211e+03	6.533e-01
TIL3	HLA-C12:03	1.180e-01	7.798e-04
TIL3	HLA-C14:02	1.903e+00	2.870e-03
U-87	HLA-A02:01	2.326e+03	9.604e-01
U-87	HLA-B44:02	4.274e+01	3.199e-02
U-87	HLA-C05:01	5.236e+00	7.650e-03
pat-AC2	HLA-A03:01	1.151e+02	4.388e-01
pat-AC2	HLA-A32:01	1.368e+01	6.522e-02
pat-AC2	HLA-B27:05	6.252e+01	2.578e-01
pat-AC2	HLA-B45:01	5.873e+01	2.382e-01
pat-C	HLA-A02:01	9.185e+01	1.553e-01
pat-C	HLA-A03:01	2.495e+02	4.051e-01
pat-C	HLA-B07:02	2.346e+02	4.390e-01
pat-C	HLA-C07:02	1.955e-02	6.250e-04
pat-CELG	HLA-A02:01	1.722e+02	2.345e-01
pat-CELG	HLA-A24:02	2.065e+00	6.462e-03
pat-CELG	HLA-B15:01	2.293e+02	3.384e-01
pat-CELG	HLA-B73:01	3.553e+02	4.179e-01
pat-CELG	HLA-C03:03	8.823e-03	1.699e-04
pat-CELG	HLA-C15:05	6.488e-02	2.578e-03
pat-CP2	HLA-A11:01	3.540e+02	8.993e-01
pat-CP2	HLA-B14:02	4.270e+00	2.148e-02
pat-CP2	HLA-B44:02	1.969e+01	7.926e-02
pat-FL	HLA-A03:01	3.290e+02	4.378e-01
pat-FL	HLA-A11:01	1.399e+02	1.946e-01
pat-FL	HLA-B44:03	1.539e+02	2.216e-01
pat-FL	HLA-B50:01	1.013e+02	1.461e-01
pat-J	HLA-A02:01	6.305e+01	1.292e-01
pat-J	HLA-A03:01	2.318e+02	4.548e-01
pat-J	HLA-B07:02	1.832e+02	4.154e-01
pat-J	HLA-C07:02	1.590e-02	5.845e-04
pat-JPB3	HLA-A02:01	1.124e+02	2.906e-01
pat-JPB3	HLA-A11:01	1.011e+02	2.734e-01
pat-JPB3	HLA-B27:05	1.564e+02	4.073e-01
pat-JPB3	HLA-B56:01	9.029e+00	2.875e-02
pat-JT2	HLA-A11:01	2.273e+02	7.135e-01
pat-JT2	HLA-B18:03	1.238e+00	7.084e-03
pat-JT2	HLA-B35:01	8.344e+01	2.794e-01
pat-M	HLA-A03:01	2.141e+02	3.855e-01
pat-M	HLA-A29:02	1.546e+01	3.614e-02
pat-M	HLA-B08:01	7.673e+01	1.461e-01
pat-M	HLA-B44:03	2.285e+02	4.303e-01
pat-M	HLA-C07:01	1.145e-01	1.227e-03
pat-M	HLA-C16:01	6.089e-02	6.233e-04
pat-MA	HLA-A02:01	2.692e+02	3.468e-01
pat-MA	HLA-A29:02	2.163e+01	3.698e-02
pat-MA	HLA-B44:03	3.432e+02	4.713e-01
pat-MA	HLA-B57:01	9.931e+01	1.394e-01
pat-MA	HLA-C07:01	1.188e-01	1.008e-03
pat-MA	HLA-C16:01	1.556e+00	4.481e-03
pat-ML	HLA-A02:01	1.173e+02	1.817e-01
pat-ML	HLA-A11:01	1.921e+02	2.898e-01
pat-ML	HLA-B40:01	1.116e+02	1.693e-01
pat-ML	HLA-B44:03	2.290e+02	3.593e-01
pat-NS2	HLA-A02:01	4.003e+01	3.424e-01
pat-NS2	HLA-B13:02	8.192e+01	5.985e-01
pat-NS2	HLA-B41:01	5.052e+00	5.910e-02
pat-NT	HLA-A01:01	1.552e+01	4.742e-02
pat-NT	HLA-A32:01	5.881e+01	1.561e-01
pat-NT	HLA-B08:01	3.847e+02	7.965e-01
pat-PF1	HLA-A01:01	6.124e+01	8.030e-02
pat-PF1	HLA-A02:01	2.725e+02	2.767e-01
pat-PF1	HLA-B07:02	2.362e+02	2.685e-01
pat-PF1	HLA-B44:03	3.408e+02	3.728e-01
pat-PF1	HLA-C07:02	4.917e-02	6.207e-04
pat-PF1	HLA-C16:01	1.726e-01	1.090e-03
pat-R	HLA-A03:01	1.757e+02	3.254e-01
pat-R	HLA-A29:02	1.686e+01	3.998e-02
pat-R	HLA-B08:01	6.826e+01	1.346e-01
pat-R	HLA-B44:03	2.600e+02	4.981e-01
pat-R	HLA-C07:01	1.099e-01	1.199e-03
pat-R	HLA-C16:01	6.602e-02	6.819e-04
pat-RT	HLA-A01:01	4.756e+01	1.221e-01
pat-RT	HLA-A02:01	2.726e+02	4.999e-01
pat-RT	HLA-B18:01	4.939e+01	1.133e-01
pat-RT	HLA-B39:24	1.217e+02	2.494e-01
pat-RT	HLA-C05:01	1.055e+00	6.095e-03
pat-RT	HLA-C07:01	1.758e+00	9.226e-03
pat-SR	HLA-A02:01	2.085e+02	3.901e-01
pat-SR	HLA-A23:01	1.133e+00	7.681e-03
pat-SR	HLA-B18:01	6.735e+01	1.503e-01
pat-SR	HLA-B44:03	2.301e+02	4.518e-01
pat-ST	HLA-A03:01	9.864e+01	3.723e-01
pat-ST	HLA-A24:02	2.996e-01	3.322e-03
pat-ST	HLA-B07:02	1.829e+01	8.736e-02
pat-ST	HLA-B27:05	1.368e+02	5.370e-01
