sample	hla	p_ijk	pi
Line.8	HLA-B08:01	3.269e+02	7.971e-01
Line.8	HLA-C07:01	4.101e+01	1.275e-01
Line.9	HLA-A01:01	1.518e+02	3.130e-01
Line.9	HLA-A24:02	3.391e+00	1.017e-02
Line.9	HLA-B08:01	8.069e+00	1.719e-02
Line.9	HLA-B18:01	2.444e+02	4.717e-01
Line.9	HLA-C07:01	9.736e+01	1.880e-01
MAVER-1	HLA-A24:02	1.288e+01	1.496e-02
MAVER-1	HLA-A26:01	9.188e+02	5.948e-01
MAVER-1	HLA-B38:01	5.353e+02	3.546e-01
MAVER-1	HLA-B44:02	3.660e+01	3.426e-02
MAVER-1	HLA-C05:01	2.694e-01	8.782e-04
MAVER-1	HLA-C12:03	1.403e-01	5.387e-04
MD155	HLA-A02:01	1.395e+02	1.690e-01
MD155	HLA-A24:02	1.240e+01	2.303e-02
MD155	HLA-B15:01	6.237e+02	6.921e-01
MD155	HLA-B18:01	9.226e+01	1.080e-01
MD155	HLA-C03:03	4.998e-02	4.179e-04
MD155	HLA-C07:01	3.098e+00	7.471e-03
Mel-12	HLA-A01:01	1.872e+02	2.616e-01
Mel-12	HLA-B08:01	5.640e+02	7.129e-01
Mel-12	HLA-C07:01	1.283e+01	2.550e-02
Mel-15	HLA-A03:01	1.224e+02	3.648e-02
Mel-15	HLA-A68:01	4.236e+03	9.322e-01
Mel-15	HLA-B27:05	8.628e+01	2.824e-02
Mel-15	HLA-B35:03	3.868e+00	2.955e-03
Mel-15	HLA-C02:02	2.232e-02	1.044e-04
Mel-15	HLA-C04:01	4.562e-03	5.349e-05
Mel-16	HLA-A01:01	7.032e+02	2.908e-01
Mel-16	HLA-A24:02	6.048e+01	3.409e-02
Mel-16	HLA-B07:02	4.841e+02	2.028e-01
Mel-16	HLA-B08:01	1.123e+03	4.422e-01
Mel-16	HLA-C07:01	2.727e+01	1.724e-02
Mel-16	HLA-C07:02	1.802e+01	1.280e-02
Mel-5	HLA-A01:01	2.562e+02	2.838e-01
Mel-5	HLA-A25:01	3.100e+01	4.256e-02
Mel-5	HLA-B08:01	5.377e+02	5.328e-01
Mel-5	HLA-B18:01	1.291e+02	1.409e-01
Mel-624	HLA-A02:01	3.936e+01	9.150e-02
Mel-624	HLA-A03:01	1.981e+02	4.243e-01
Mel-624	HLA-B07:02	6.893e-01	1.697e-03
Mel-624	HLA-B14:01	1.666e-02	2.198e-04
Mel-624	HLA-C07:02	2.069e-02	2.224e-04
Mel-624	HLA-C08:01	2.368e+02	4.820e-01
Mel-8	HLA-A01:01	1.695e+02	1.397e-01
Mel-8	HLA-A03:01	6.830e+02	5.145e-01
Mel-8	HLA-B07:02	2.612e+02	2.040e-01
Mel-8	HLA-B08:01	1.677e+02	1.306e-01
Mel-8	HLA-C07:01	6.589e+00	8.229e-03
Mel-8	HLA-C07:02	1.927e+00	2.931e-03
PD42	HLA-A02:06	1.531e+01	3.627e-02
PD42	HLA-A24:02	3.934e+00	1.219e-02
PD42	HLA-B07:02	1.842e+02	3.731e-01
PD42	HLA-B55:01	3.030e+02	5.723e-01
PD42	HLA-C01:02	2.573e-02	4.311e-04
PD42	HLA-C07:02	1.570e+00	5.692e-03
RA957	HLA-A02:20	2.747e-01	6.269e-04
RA957	HLA-A68:01	2.244e+03	9.850e-01
RA957	HLA-B35:03	3.458e+00	4.518e-03
RA957	HLA-B39:01	9.213e+00	9.431e-03
RA957	HLA-C04:01	2.017e-02	1.541e-04
RA957	HLA-C07:02	8.209e-02	2.902e-04
RPMI8226	HLA-A30:01	8.370e+02	9.359e-01
RPMI8226	HLA-A68:02	2.613e+01	4.780e-02
RPMI8226	HLA-B15:03	3.880e+00	9.342e-03
RPMI8226	HLA-B15:10	9.174e-01	6.115e-03
RPMI8226	HLA-C02:10	8.319e-02	5.825e-04
RPMI8226	HLA-C03:04	3.573e-02	2.975e-04
SK-Mel-5	HLA-A02:01	2.706e+02	4.205e-01
SK-Mel-5	HLA-A11:01	3.759e+02	5.474e-01
SK-Mel-5	HLA-B40:01	1.540e+01	3.154e-02
SK-Mel-5	HLA-C03:03	4.497e-02	5.670e-04
T98G	HLA-A02:01	1.754e+03	8.730e-01
T98G	HLA-B39:06	2.206e+02	1.259e-01
T98G	HLA-C07:02	2.396e-01	1.107e-03
THP-1	HLA-A02:01	2.893e+02	2.917e-01
THP-1	HLA-A24:02	2.389e+01	3.678e-02
THP-1	HLA-B15:11	3.583e+02	3.351e-01
THP-1	HLA-B35:01	3.522e+02	3.353e-01
THP-1	HLA-C03:03	2.360e-01	1.063e-03
TIL1	HLA-A02:01	2.938e+02	2.962e-01
TIL1	HLA-B18:01	2.384e+01	2.841e-02
TIL1	HLA-B38:01	7.320e+02	6.697e-01
TIL1	HLA-C05:01	1.432e+00	5.701e-03
TIL3	HLA-A01:01	3.341e+02	1.902e-01
TIL3	HLA-A23:01	4.855e+01	3.507e-02
TIL3	HLA-B07:02	5.714e+02	3.176e-01
TIL3	HLA-B15:01	8.376e+02	4.505e-01
TIL3	HLA-C12:03	1.264e+00	2.375e-03
TIL3	HLA-C14:02	3.043e+00	4.186e-03
U-87	HLA-A02:01	2.243e+03	9.597e-01
U-87	HLA-B44:02	4.289e+01	2.889e-02
U-87	HLA-C05:01	8.098e+00	1.137e-02
pat-AC2	HLA-A03:01	8.149e+01	2.870e-01
pat-AC2	HLA-A32:01	1.758e+01	7.321e-02
pat-AC2	HLA-B27:05	9.143e+01	3.187e-01
pat-AC2	HLA-B45:01	9.150e+01	3.210e-01
pat-C	HLA-A02:01	1.162e+02	1.976e-01
pat-C	HLA-A03:01	1.287e+02	2.208e-01
pat-C	HLA-B07:02	3.344e+02	5.755e-01
pat-C	HLA-C07:02	1.709e+00	6.117e-03
pat-CELG	HLA-A02:01	1.048e+02	1.652e-01
pat-CELG	HLA-A24:02	8.584e+00	2.305e-02
pat-CELG	HLA-B15:01	1.698e+02	2.715e-01
pat-CELG	HLA-B73:01	4.201e+02	5.241e-01
pat-CELG	HLA-C03:03	1.827e-02	2.486e-04
pat-CELG	HLA-C15:05	2.676e+00	1.591e-02
pat-CP2	HLA-A11:01	2.990e+02	8.632e-01
pat-CP2	HLA-B14:02	1.698e+01	7.323e-02
pat-CP2	HLA-B44:02	1.498e+01	6.355e-02
pat-FL	HLA-A03:01	2.400e+02	3.354e-01
pat-FL	HLA-A11:01	2.595e+02	3.450e-01
pat-FL	HLA-B44:03	1.523e+02	2.223e-01
pat-FL	HLA-B50:01	5.620e+01	9.729e-02
pat-J	HLA-A02:01	7.659e+01	1.529e-01
pat-J	HLA-A03:01	1.126e+02	2.256e-01
pat-J	HLA-B07:02	3.151e+02	6.184e-01
pat-J	HLA-C07:02	7.381e-01	3.155e-03
pat-JPB3	HLA-A02:01	9.467e+01	2.323e-01
pat-JPB3	HLA-A11:01	9.994e+01	2.431e-01
pat-JPB3	HLA-B27:05	2.059e+02	4.716e-01
pat-JPB3	HLA-B56:01	1.748e+01	5.305e-02
pat-JT2	HLA-A11:01	1.774e+02	6.268e-01
pat-JT2	HLA-B18:03	1.261e+00	7.326e-03
pat-JT2	HLA-B35:01	1.054e+02	3.659e-01
pat-M	HLA-A03:01	1.829e+02	3.900e-01
pat-M	HLA-A29:02	2.155e+01	5.478e-02
pat-M	HLA-B08:01	8.442e+01	1.791e-01
pat-M	HLA-B44:03	1.650e+02	3.671e-01
pat-M	HLA-C07:01	1.836e+00	7.349e-03
pat-M	HLA-C16:01	2.737e-01	1.700e-03
pat-MA	HLA-A02:01	2.775e+02	3.697e-01
pat-MA	HLA-A29:02	3.127e+01	4.976e-02
pat-MA	HLA-B44:03	2.796e+02	3.780e-01
pat-MA	HLA-B57:01	1.315e+02	1.914e-01
pat-MA	HLA-C07:01	1.641e+00	4.779e-03
pat-MA	HLA-C16:01	2.412e+00	6.376e-03
pat-ML	HLA-A02:01	2.000e+02	3.137e-01
pat-ML	HLA-A11:01	2.181e+02	3.258e-01
pat-ML	HLA-B40:01	6.862e+01	1.199e-01
pat-ML	HLA-B44:03	1.473e+02	2.406e-01
pat-NS2	HLA-A02:01	2.165e+01	1.966e-01
pat-NS2	HLA-B13:02	1.040e+02	7.663e-01
pat-NS2	HLA-B41:01	2.345e+00	3.708e-02
pat-NT	HLA-A01:01	7.105e+01	1.679e-01
pat-NT	HLA-A32:01	8.439e+01	2.082e-01
pat-NT	HLA-B08:01	2.896e+02	6.239e-01
pat-PF1	HLA-A01:01	1.510e+02	1.599e-01
pat-PF1	HLA-A02:01	2.043e+02	2.037e-01
pat-PF1	HLA-B07:02	4.061e+02	4.161e-01
pat-PF1	HLA-B44:03	1.988e+02	2.125e-01
pat-PF1	HLA-C07:02	3.155e+00	6.041e-03
pat-PF1	HLA-C16:01	5.872e-01	1.927e-03
pat-R	HLA-A03:01	1.325e+02	2.920e-01
pat-R	HLA-A29:02	2.308e+01	5.883e-02
pat-R	HLA-B08:01	1.087e+02	2.340e-01
pat-R	HLA-B44:03	1.798e+02	4.066e-01
pat-R	HLA-C07:01	1.590e+00	6.589e-03
pat-R	HLA-C16:01	3.059e-01	1.954e-03
pat-RT	HLA-A01:01	8.984e+01	1.932e-01
pat-RT	HLA-A02:01	1.799e+02	3.445e-01
pat-RT	HLA-B18:01	7.301e+01	1.519e-01
pat-RT	HLA-B39:24	1.381e+02	2.755e-01
pat-RT	HLA-C05:01	1.002e+00	6.318e-03
pat-RT	HLA-C07:01	9.156e+00	2.863e-02
pat-SR	HLA-A02:01	2.520e+02	4.611e-01
pat-SR	HLA-A23:01	2.661e+01	6.498e-02
pat-SR	HLA-B18:01	9.276e+01	1.822e-01
pat-SR	HLA-B44:03	1.536e+02	2.917e-01
pat-ST	HLA-A03:01	5.065e+01	2.134e-01
pat-ST	HLA-A24:02	1.157e+00	8.680e-03
pat-ST	HLA-B07:02	4.170e+01	1.850e-01
pat-ST	HLA-B27:05	1.445e+02	5.929e-01
